mar_id,mod_mrc_id,model,trim,body,mod_trm_id
6720,5,F-350 Super Duty,Lariat,Crew Cab,1
6721,5,F-350 Super Duty,Lariat,SuperCab,1
6722,5,F-350 Super Duty,Lariat,crew cab,1
6723,5,F-350 Super Duty,Lariat,supercab,1
6724,5,F-350 Super Duty,Platinum,Crew Cab,1
6725,5,F-350 Super Duty,Platinum,crew cab,1
6726,5,F-350 Super Duty,XL,Crew Cab,1
6727,5,F-350 Super Duty,XL,Crew Cab,2
6728,5,F-350 Super Duty,XL,Regular Cab,1
6729,5,F-350 Super Duty,XL,SuperCab,1
6730,5,F-350 Super Duty,XL,crew cab,1
6731,5,F-350 Super Duty,XL,regular cab,1
6732,5,F-350 Super Duty,XL,supercab,1
6733,5,F-350 Super Duty,XLT,Crew Cab,1
6734,5,F-350 Super Duty,XLT,SuperCab,1
6735,5,F-350 Super Duty,XLT,crew cab,1
6736,5,F-350 Super Duty,XLT,crew cab,2
6737,5,F-450 Super Duty,Lariat,Crew Cab,1
6738,5,F-450 Super Duty,Lariat,Crew Cab,2
6739,5,F-450 Super Duty,Lariat,crew cab,1
6740,5,F-450 Super Duty,XL,crew cab,1
6741,5,Fiesta,S,Hatchback,2
6742,5,Fiesta,S,Sedan,1
6743,5,Fiesta,S,Sedan,2
6744,5,Fiesta,S,hatchback,1
6745,5,Fiesta,S,hatchback,2
6746,5,Fiesta,S,sedan,1
6747,5,Fiesta,S,sedan,2
6748,5,Fiesta,SE,Hatchback,1
6749,5,Fiesta,SE,Hatchback,2
6750,5,Fiesta,SE,Sedan,1
6751,5,Fiesta,SE,Sedan,2
6752,5,Fiesta,SE,hatchback,1
6753,5,Fiesta,SE,hatchback,2
6754,5,Fiesta,SE,sedan,1
6755,5,Fiesta,SE,sedan,2
6756,5,Fiesta,SEL,Sedan,1
6757,5,Fiesta,SEL,sedan,1
6758,5,Fiesta,SEL,sedan,2
6759,5,Fiesta,SES,Hatchback,1
6760,5,Fiesta,SES,Hatchback,2
6761,5,Fiesta,SES,hatchback,1
6762,5,Fiesta,SES,hatchback,2
6763,5,Fiesta,ST,Hatchback,1
6764,5,Fiesta,ST,Hatchback,2
6765,5,Fiesta,ST,hatchback,2
6766,5,Fiesta,Titanium,Hatchback,1
6767,5,Fiesta,Titanium,Hatchback,2
6768,5,Fiesta,Titanium,Sedan,1
6769,5,Fiesta,Titanium,Sedan,2
6770,5,Fiesta,Titanium,hatchback,1
6771,5,Fiesta,Titanium,hatchback,2
6772,5,Fiesta,Titanium,sedan,1
6773,5,Five Hundred,Limited,Sedan,1
6774,5,Five Hundred,Limited,sedan,1
6775,5,Five Hundred,SE,Sedan,1
6776,5,Five Hundred,SE,sedan,1
6777,5,Five Hundred,SEL,Sedan,1
6778,5,Five Hundred,SEL,sedan,1
6779,5,Flex,Limited,Wagon,1
6780,5,Flex,Limited,wagon,1
6781,5,Flex,SE,Wagon,1
6782,5,Flex,SE,wagon,1
6783,5,Flex,SEL,Wagon,1
6784,5,Flex,SEL,wagon,1
6785,5,Flex,Titanium,Wagon,1
6786,5,Focus,Electric,Hatchback,1
6787,5,Focus,Electric,hatchback,1
6788,5,Focus,LX,Sedan,1
6789,5,Focus,LX,sedan,1
6790,5,Focus,LX,sedan,2
6791,5,Focus,LX Premium,sedan,1
6792,5,Focus,LX Premium,sedan,2
6793,5,Focus,S,Coupe,2
6794,5,Focus,S,Sedan,1
6795,5,Focus,S,Sedan,2
6796,5,Focus,S,coupe,1
6797,5,Focus,S,sedan,1
6798,5,Focus,S,sedan,2
6799,5,Focus,SE,Coupe,1
6800,5,Focus,SE,Coupe,2
6801,5,Focus,SE,Hatchback,1
6802,5,Focus,SE,Hatchback,2
6803,5,Focus,SE,Sedan,1
6804,5,Focus,SE,Sedan,2
6805,5,Focus,SE,Wagon,1
6806,5,Focus,SE,coupe,1
6807,5,Focus,SE,coupe,2
6808,5,Focus,SE,hatchback,1
6809,5,Focus,SE,hatchback,2
6810,5,Focus,SE,sedan,1
6811,5,Focus,SE,sedan,2
6812,5,Focus,SE,wagon,1
6813,5,Focus,SE Comfort,Sedan,1
6814,5,Focus,SE Comfort,sedan,1
6815,5,Focus,SEL,Hatchback,1
6816,5,Focus,SEL,Sedan,1
6817,5,Focus,SEL,hatchback,1
6818,5,Focus,SEL,sedan,1
6819,5,Focus,SEL,sedan,2
6820,5,Focus,SES,Sedan,1
6821,5,Focus,SES,coupe,1
6822,5,Focus,SES,coupe,2
6823,5,Focus,SES,sedan,1
6824,5,Focus,SES,sedan,2
6825,5,Focus,SVT,hatchback,2
6826,5,Focus,Titanium,Hatchback,1
6827,5,Focus,Titanium,Hatchback,2
6828,5,Focus,Titanium,Sedan,1
6829,5,Focus,Titanium,hatchback,1
6830,5,Focus,Titanium,hatchback,2
6831,5,Focus,Titanium,sedan,1
6832,5,Focus,ZTS,Sedan,1
6833,5,Focus,ZTS,sedan,1
6834,5,Focus,ZTS,sedan,2
6835,5,Focus,ZTW,Wagon,1
6836,5,Focus,ZTW,wagon,1
6837,5,Focus,ZX3,Hatchback,1
6838,5,Focus,ZX3,Hatchback,2
6839,5,Focus,ZX3,hatchback,1
6840,5,Focus,ZX3,hatchback,2
6841,5,Focus,ZX3 Power Premium,hatchback,2
6842,5,Focus,ZX3 S,Hatchback,1
6843,5,Focus,ZX3 S,Hatchback,2
6844,5,Focus,ZX3 S,hatchback,2
6845,5,Focus,ZX3 SES,Hatchback,2
6846,5,Focus,ZX3 SES,hatchback,1
6847,5,Focus,ZX4 SE,Sedan,1
6848,5,Focus,ZX4 SE,Sedan,2
6849,5,Focus,ZX4 SE,sedan,1
6850,5,Focus,ZX4 SE,sedan,2
6851,5,Focus,ZX4 SES,Sedan,1
6852,5,Focus,ZX4 SES,sedan,1
6853,5,Focus,ZX4 ST,Sedan,2
6854,5,Focus,ZX4 ST,sedan,2
6855,5,Focus,ZX5,Hatchback,1
6856,5,Focus,ZX5,Hatchback,2
6857,5,Focus,ZX5 Premium,hatchback,1
6858,5,Focus,ZX5 SE,Hatchback,1
6859,5,Focus,ZX5 SE,hatchback,1
6860,5,Focus,ZX5 SES,Hatchback,2
6861,5,Focus,ZX5 SES,hatchback,1
6862,5,Focus,ZXW SES,Wagon,1
6863,5,Focus ST,Base,Hatchback,2
6864,5,Focus ST,Base,hatchback,2
6865,5,Freestar,Cargo,Minivan,1
6866,5,Freestar,Limited,Minivan,1
6867,5,Freestar,Limited,minivan,1
6868,5,Freestar,S,Minivan,1
6869,5,Freestar,S,minivan,1
6870,5,Freestar,SE,Minivan,1
6871,5,Freestar,SE,minivan,1
6872,5,Freestar,SEL,Minivan,1
6873,5,Freestar,SEL,minivan,1
6874,5,Freestar,SES,Minivan,1
6875,5,Freestar,SES,minivan,1
6876,5,Freestyle,Limited,Wagon,1
6877,5,Freestyle,Limited,wagon,1
6878,5,Freestyle,SE,Wagon,1
6879,5,Freestyle,SE,wagon,1
6880,5,Freestyle,SEL,Wagon,1
6881,5,Freestyle,SEL,wagon,1
6882,5,Fusion,Hybrid,Sedan,1
6883,5,Fusion,Hybrid,sedan,1
6884,5,Fusion,S,Sedan,1
6885,5,Fusion,S,Sedan,2
6886,5,Fusion,S,sedan,1
6887,5,Fusion,S,sedan,2
6888,5,Fusion,SE,Sedan,1
6889,5,Fusion,SE,Sedan,2
6890,5,Fusion,SE,sedan,1
6891,5,Fusion,SE,sedan,2
6892,5,Fusion,SEL,Sedan,1
6893,5,Fusion,SEL,Sedan,2
6894,5,Fusion,SEL,sedan,1
6895,5,Fusion,SEL,sedan,2
6896,5,Fusion,SPORT,Sedan,1
6897,5,Fusion,SPORT,sedan,1
6898,5,Fusion,Titanium,Sedan,1
6899,5,Fusion,Titanium,sedan,1
6900,5,Fusion Energi,SE Luxury,Sedan,1
6901,5,Fusion Energi,SE Luxury,sedan,1
6902,5,Fusion Energi,Titanium,Sedan,1
6903,5,Fusion Energi,Titanium,sedan,1
6904,5,Fusion Hybrid,Base,Sedan,1
6905,5,Fusion Hybrid,Base,sedan,1
6906,5,Fusion Hybrid,S,Sedan,1
6907,5,Fusion Hybrid,SE,Sedan,1
6908,5,Fusion Hybrid,SE,sedan,1
6909,5,Fusion Hybrid,Titanium,Sedan,1
6910,5,Fusion Hybrid,Titanium,sedan,1
6911,5,Mustang,Base,Convertible,1
6912,5,Mustang,Base,Coupe,1
6913,5,Mustang,Base,Coupe,2
6914,5,Mustang,Base,convertible,1
6915,5,Mustang,Base,convertible,2
6916,5,Mustang,Base,coupe,1
6917,5,Mustang,Base,coupe,2
6918,5,Mustang,Boss 302,Coupe,2
6919,5,Mustang,Boss 302,coupe,2
6920,5,Mustang,Bullitt,Coupe,1
6921,5,Mustang,Bullitt,coupe,1
6922,5,Mustang,Bullitt,coupe,2
6923,5,Mustang,Deluxe,Convertible,1
6924,5,Mustang,Deluxe,Convertible,2
6925,5,Mustang,Deluxe,Coupe,1
6926,5,Mustang,Deluxe,Coupe,2
6927,5,Mustang,Deluxe,convertible,1
6928,5,Mustang,Deluxe,convertible,2
6929,5,Mustang,Deluxe,coupe,1
6930,5,Mustang,Deluxe,coupe,2
6931,5,Mustang,EcoBoost,Coupe,1
6932,5,Mustang,EcoBoost,Coupe,2
6933,5,Mustang,EcoBoost,coupe,1
6934,5,Mustang,EcoBoost,coupe,2
6935,5,Mustang,GT,Convertible,1
6936,5,Mustang,GT,Convertible,2
6937,5,Mustang,GT,Coupe,1
6938,5,Mustang,GT,Coupe,2
6939,5,Mustang,GT,convertible,1
6940,5,Mustang,GT,convertible,2
6941,5,Mustang,GT,coupe,1
6942,5,Mustang,GT,coupe,2
6943,5,Mustang,GT Deluxe,Convertible,1
6944,5,Mustang,GT Deluxe,Convertible,2
6945,5,Mustang,GT Deluxe,Coupe,1
6946,5,Mustang,GT Deluxe,Coupe,2
6947,5,Mustang,GT Deluxe,convertible,1
6948,5,Mustang,GT Deluxe,convertible,2
6949,5,Mustang,GT Deluxe,coupe,1
6950,5,Mustang,GT Deluxe,coupe,2
6951,5,Mustang,GT Premium,Convertible,1
6952,5,Mustang,GT Premium,Convertible,2
6953,5,Mustang,GT Premium,Coupe,1
6954,5,Mustang,GT Premium,Coupe,2
6955,5,Mustang,GT Premium,convertible,1
6956,5,Mustang,GT Premium,convertible,2
6957,5,Mustang,GT Premium,coupe,1
6958,5,Mustang,GT Premium,coupe,2
6959,5,Mustang,Premium,Convertible,1
6960,5,Mustang,Premium,Convertible,2
6961,5,Mustang,Premium,Coupe,1
6962,5,Mustang,Premium,Coupe,2
6963,5,Mustang,Premium,convertible,1
6964,5,Mustang,Premium,coupe,1
6965,5,Mustang,Premium,coupe,2
6966,5,Mustang,SVT Cobra,Coupe,2
6967,5,Mustang,Standard,Coupe,1
6968,5,Mustang,Standard,coupe,1
6969,5,Mustang,Standard,coupe,2
6970,5,Mustang,V6,Convertible,1
6971,5,Mustang,V6,Coupe,1
6972,5,Mustang,V6,Coupe,2
6973,5,Mustang,V6,convertible,1
6974,5,Mustang,V6,convertible,2
6975,5,Mustang,V6,coupe,1
6976,5,Mustang,V6,coupe,2
6977,5,Mustang SVT Cobra,Base,Coupe,2
6978,5,Mustang SVT Cobra,Base,coupe,2
6979,5,Ranger,EDGE,supercab,1
6980,5,Ranger,EDGE,supercab,2
6981,5,Ranger,Edge,Regular Cab,1
6982,5,Ranger,Edge,SuperCab,1
6983,5,Ranger,Edge,SuperCab,2
6984,5,Ranger,Edge,regular cab,1
6985,5,Ranger,Edge,supercab,1
6986,5,Ranger,Edge,supercab,2
6987,5,Ranger,Edge Plus,supercab,1
6988,5,Ranger,FX4 Level II,SuperCab,1
6989,5,Ranger,FX4 Off-Road,SuperCab,1
6990,5,Ranger,FX4 Off-Road,SuperCab,2
6991,5,Ranger,FX4 Off-Road,supercab,1
6992,5,Ranger,FX4 Off-Road,supercab,2
6993,5,Ranger,S,Regular Cab,2
6994,5,Ranger,SPORT,SuperCab,1
6995,5,Ranger,SPORT,SuperCab,2
6996,5,Ranger,SPORT,regular cab,2
6997,5,Ranger,SPORT,supercab,1
6998,5,Ranger,SPORT,supercab,2
6999,5,Ranger,STX,regular cab,1
7000,5,Ranger,STX,supercab,2
7001,5,Ranger,Tremor,supercab,1
7002,5,Ranger,XL,Regular Cab,1
7003,5,Ranger,XL,Regular Cab,2
7004,5,Ranger,XL,SuperCab,1
7005,5,Ranger,XL,regular cab,1
7006,5,Ranger,XL,regular cab,2
7007,5,Ranger,XL,supercab,1
7008,5,Ranger,XL,supercab,2
7009,5,Ranger,XLT,Extended Cab,1
7010,5,Ranger,XLT,Regular Cab,1
7011,5,Ranger,XLT,Regular Cab,2
7012,5,Ranger,XLT,SuperCab,1
7013,5,Ranger,XLT,SuperCab,2
7014,5,Ranger,XLT,extended cab,1
7015,5,Ranger,XLT,extended cab,2
7016,5,Ranger,XLT,regular cab,1
7017,5,Ranger,XLT,regular cab,2
7018,5,Ranger,XLT,supercab,1
7019,5,Ranger,XLT,supercab,2
7020,5,Shelby GT500,Base,Convertible,2
7021,5,Shelby GT500,Base,Coupe,1
7022,5,Shelby GT500,Base,Coupe,2
7023,5,Shelby GT500,Base,convertible,2
7024,5,Shelby GT500,Base,coupe,1
7025,5,Shelby GT500,Base,coupe,2
7026,5,Taurus,G,Sedan,1
7027,5,Taurus,GL,Sedan,1
7028,5,Taurus,GL,sedan,1
7029,5,Taurus,LX,Sedan,1
7030,5,Taurus,LX,sedan,1
7031,5,Taurus,Limited,Sedan,1
7032,5,Taurus,Limited,sedan,1
7033,5,Taurus,SE,Sedan,1
7034,5,Taurus,SE,Wagon,1
7035,5,Taurus,SE,sedan,1
7036,5,Taurus,SE,wagon,1
7037,5,Taurus,SE Fleet,Sedan,1
7038,5,Taurus,SE Fleet,sedan,1
7039,5,Taurus,SE Premium,Wagon,1
7040,5,Taurus,SEL,Sedan,1
7041,5,Taurus,SEL,sedan,1
7042,5,Taurus,SEL Deluxe,Sedan,1
7043,5,Taurus,SEL Deluxe,sedan,1
7044,5,Taurus,SEL Fleet,Sedan,1
7045,5,Taurus,SEL Fleet,sedan,1
7046,5,Taurus,SEL Premium,Sedan,1
7047,5,Taurus,SES,Sedan,1
7048,5,Taurus,SES,sedan,1
7049,5,Taurus,SES Deluxe,Sedan,1
7050,5,Taurus,SES Deluxe,sedan,1
7051,5,Taurus,SHO,Sedan,1
7052,5,Taurus,SHO,sedan,1
7053,5,Taurus X,Eddie Bauer,wagon,1
7054,5,Taurus X,Limited,Wagon,1
7055,5,Taurus X,Limited,wagon,1
7056,5,Taurus X,SEL,Wagon,1
7057,5,Taurus X,SEL,wagon,1
7058,5,Thunderbird,Deluxe,convertible,1
7059,5,Thunderbird,LX,coupe,1
7060,5,Thunderbird,Premium,Convertible,1
7061,5,Thunderbird,Premium,convertible,1
7062,5,Transit Connect,Cargo Van XL,Minivan,1
7063,5,Transit Connect,Cargo Van XL,minivan,1
7064,5,Transit Connect,Cargo Van XL LWB,Minivan,1
7065,5,Transit Connect,Cargo Van XLT,Minivan,1
7066,5,Transit Connect,Cargo Van XLT,minivan,1
7067,5,Transit Connect,Cargo Van XLT LWB,minivan,1
7068,5,Transit Connect,Wagon Titanium LWB,Minivan,1
7069,5,Transit Connect,Wagon Titanium LWB,minivan,1
7070,5,Transit Connect,Wagon XLT,Minivan,1
7071,5,Transit Connect,Wagon XLT,minivan,1
7072,5,Transit Connect,Wagon XLT LWB,Minivan,1
7073,5,Transit Connect,Wagon XLT LWB,minivan,1
7074,5,Transit Connect,Wagon XLT Premium,Minivan,1
7075,5,Transit Connect,Wagon XLT Premium,minivan,1
7076,5,Transit Van,150 Low Roof,Transit Van,1
7077,5,Transit Van,150 Low Roof,transit van,1
7078,5,Transit Van,250 High Roof,Transit Van,1
7079,5,Transit Van,250 High Roof,transit van,1
7080,5,Transit Van,250 Low Roof,Transit Van,1
7081,5,Transit Van,250 Low Roof,transit van,1
7082,5,Transit Van,250 Medium Roof,Transit Van,1
7083,5,Transit Wagon,350 XL High Roof,van,1
7084,5,Transit Wagon,350 XL Low Roof,Van,1
7085,5,Transit Wagon,350 XL Low Roof,van,1
7086,5,Transit Wagon,350 XL Medium Roof,Van,1
7087,5,Windstar,Base,Minivan,1
7088,5,Windstar,LX,Minivan,1
7089,5,Windstar,LX,minivan,1
7090,5,Windstar,LX Standard,Minivan,1
7091,5,Windstar,LX Standard,minivan,1
7092,5,Windstar,Limited,minivan,1
7093,5,Windstar,SE,Minivan,1
7094,5,Windstar,SE,minivan,1
7095,5,Windstar,SEL,Minivan,1
7096,5,Windstar,SEL,minivan,1
7097,5,Windstar Cargo,Base,Minivan,1
7098,5,Windstar Cargo,Base,minivan,1
7099,6,Accent,Blue,hatchback,2
7100,6,Accent,GL,Sedan,1
7101,6,Accent,GL,hatchback,1
7102,6,Accent,GL,sedan,1
7103,6,Accent,GLS,Sedan,1
7104,6,Accent,GLS,Sedan,2
7105,6,Accent,GLS,hatchback,1
7106,6,Accent,GLS,sedan,1
7107,6,Accent,GLS,sedan,2
7108,6,Accent,GS,Hatchback,1
7109,6,Accent,GS,Hatchback,2
7110,6,Accent,GS,hatchback,1
7111,6,Accent,GS,hatchback,2
7112,6,Accent,L,hatchback,2
7113,6,Accent,SE,Hatchback,1
7114,6,Accent,SE,Hatchback,2
7115,6,Accent,SE,hatchback,1
7116,6,Accent,SE,hatchback,2
7117,6,Azera,Base,Sedan,1
7118,6,Azera,Base,sedan,1
7119,6,Azera,GLS,sedan,1
7120,6,Azera,Limited,Sedan,1
7121,6,Azera,Limited,sedan,1
7122,6,Azera,SE,Sedan,1
7123,6,Azera,SE,sedan,1
7124,6,Elantra,Blue,Sedan,2
7125,6,Elantra,Blue,sedan,1
7126,6,Elantra,GLS,Sedan,1
7127,6,Elantra,GLS,Sedan,2
7128,6,Elantra,GLS,hatchback,1
7129,6,Elantra,GLS,sedan,1
7130,6,Elantra,GLS,sedan,2
7131,6,Elantra,GLS,wagon,1
7132,6,Elantra,GLS PZEV,Sedan,1
7133,6,Elantra,GLS PZEV,sedan,1
7134,6,Elantra,GT,Hatchback,1
7135,6,Elantra,GT,Sedan,1
7136,6,Elantra,GT,hatchback,1
7137,6,Elantra,GT,hatchback,2
7138,6,Elantra,GT,sedan,1
7139,6,Elantra,GT,sedan,2
7140,6,Elantra,Limited,Sedan,1
7141,6,Elantra,Limited,Sedan,2
7142,6,Elantra,Limited,sedan,1
7143,6,Elantra,Limited,sedan,2
7144,6,Elantra,Limited SULEV,Sedan,1
7145,6,Elantra,Limited SULEV,sedan,2
7146,6,Elantra,SE,Sedan,1
7147,6,Elantra,SE,Sedan,2
7148,6,Elantra,SE,sedan,1
7149,6,Elantra,SE,sedan,2
7150,6,Elantra,SE SULEV,sedan,1
7151,6,Elantra,Sport,Sedan,1
7152,6,Elantra,Sport,sedan,1
7153,6,Elantra Coupe,Base,Elantra Coupe,1
7154,6,Elantra Coupe,Base,elantra coupe,1
7155,6,Elantra Coupe,GS,Elantra Coupe,1
7156,6,Elantra Coupe,GS,Elantra Coupe,2
7157,6,Elantra Coupe,GS,elantra coupe,1
7158,6,Elantra Coupe,GS,elantra coupe,2
7159,6,Elantra Coupe,GS PZEV,Elantra Coupe,1
7160,6,Elantra Coupe,SE,Elantra Coupe,1
7161,6,Elantra Coupe,SE,elantra coupe,1
7162,6,Elantra GT,Base,Hatchback,1
7163,6,Elantra GT,Base,Hatchback,2
7164,6,Elantra GT,Base,hatchback,1
7165,6,Elantra GT,Base,hatchback,2
7166,6,Elantra Touring,Base,Hatchback,1
7167,6,Elantra Touring,Base,hatchback,1
7168,6,Elantra Touring,GLS,Hatchback,1
7169,6,Elantra Touring,GLS,hatchback,1
7170,6,Elantra Touring,GLS,hatchback,2
7171,6,Elantra Touring,SE,Hatchback,1
7172,6,Elantra Touring,SE,Hatchback,2
7173,6,Elantra Touring,SE,hatchback,1
7174,6,Elantra Touring,SE,hatchback,2
7175,6,Entourage,GLS,Minivan,1
7176,6,Entourage,GLS,minivan,1
7177,6,Entourage,Limited,Minivan,1
7178,6,Entourage,Limited,minivan,1
7179,6,Entourage,SE,Minivan,1
7180,6,Equus,Signature,Sedan,1
7181,6,Equus,Signature,sedan,1
7182,6,Equus,Ultimate,Sedan,1
7183,6,Equus,Ultimate,sedan,1
7184,6,Genesis,3.8,Sedan,1
7185,6,Genesis,3.8,sedan,1
7186,6,Genesis,4.6,Sedan,1
7187,6,Genesis,4.6,sedan,1
7188,6,Genesis,5,Sedan,1
7189,6,Genesis,5,sedan,1
7190,6,Genesis,5.0 R-Spec,Sedan,1
7191,6,Genesis,5.0 R-Spec,sedan,1
7192,6,Genesis Coupe,2.0T,Genesis Coupe,1
7193,6,Genesis Coupe,2.0T,Genesis Coupe,2
7194,6,Genesis Coupe,2.0T,genesis coupe,1
7195,6,Genesis Coupe,2.0T,genesis coupe,2
7196,6,Genesis Coupe,2.0T R-Spec,Genesis Coupe,1
7197,6,Genesis Coupe,2.0T R-Spec,Genesis Coupe,2
7198,6,Genesis Coupe,2.0T R-Spec,genesis coupe,1
7199,6,Genesis Coupe,3.8 Grand Touring,Genesis Coupe,1
7200,6,Genesis Coupe,3.8 Grand Touring,genesis coupe,1
7201,6,Genesis Coupe,3.8 Grand Touring,genesis coupe,2
7202,6,Genesis Coupe,3.8 R-Spec,Genesis Coupe,2
7203,6,Genesis Coupe,3.8 R-Spec,genesis coupe,1
7204,6,Genesis Coupe,3.8 R-Spec,genesis coupe,2
7205,6,Genesis Coupe,3.8 Track,Genesis Coupe,1
7206,6,Genesis Coupe,3.8 Track,genesis coupe,1
7207,6,Genesis Coupe,3.8 Track,genesis coupe,2
7208,6,Genesis Coupe,3.8 Ultimate,Genesis Coupe,1
7209,6,Genesis Coupe,3.8 Ultimate,genesis coupe,1
7210,6,Santa Fe,Base,SUV,1
7211,6,Santa Fe,Base,suv,1
7212,6,Santa Fe,Base,suv,2
7213,6,Santa Fe,GL,suv,1
7214,6,Santa Fe,GLS,SUV,1
7215,6,Santa Fe,GLS,suv,1
7216,6,Santa Fe,GLS,suv,2
7217,6,Santa Fe,LX,SUV,1
7218,6,Santa Fe,LX,suv,1
7219,6,Santa Fe,Limited,SUV,1
7220,6,Santa Fe,Limited,suv,1
7221,6,Santa Fe,SE,SUV,1
7222,6,Santa Fe,SE,suv,1
7223,6,Santa Fe,Sport,SUV,1
7224,6,Santa Fe,Sport,suv,1
7225,6,Santa Fe,Sport 2.0T,SUV,1
7226,6,Santa Fe,Sport 2.0T,suv,1
7227,6,Santa Fe Sport,Sport,SUV,1
7228,6,Santa Fe Sport,Sport,suv,1
7229,6,Santa Fe Sport,Sport 2.0T,SUV,1
7230,6,Santa Fe Sport,Sport 2.0T,suv,1
7231,6,Sonata,Base,Sedan,1
7232,6,Sonata,Base,sedan,1
7233,6,Sonata,Eco,Sedan,1
7234,6,Sonata,GL,Sedan,1
7235,6,Sonata,GL,sedan,1
7236,6,Sonata,GL V6,Sedan,1
7237,6,Sonata,GL V6,sedan,1
7238,6,Sonata,GLS,Sedan,1
7239,6,Sonata,GLS,Sedan,2
7240,6,Sonata,GLS,sedan,1
7241,6,Sonata,GLS,sedan,2
7242,6,Sonata,GLS PZEV,Sedan,1
7243,6,Sonata,GLS PZEV,sedan,1
7244,6,Sonata,GLS V6,sedan,1
7245,6,Sonata,LX,Sedan,1
7246,6,Sonata,LX,sedan,1
7247,6,Sonata,Limited,Sedan,1
7248,6,Sonata,Limited,sedan,1
7249,6,Sonata,Limited PZEV,Sedan,1
7250,6,Sonata,Limited PZEV,sedan,1
7251,6,Sonata,Limited V6,Sedan,1
7252,6,Sonata,Limited V6,sedan,1
7253,6,Sonata,SE,Sedan,1
7254,6,Sonata,SE,sedan,1
7255,6,Sonata,SE V6,Sedan,1
7256,6,Sonata,SE V6,sedan,1
7257,6,Sonata,Sport,Sedan,1
7258,6,Sonata,Sport,sedan,1
7259,6,Sonata,Sport 2.0T,Sedan,1
7260,6,Sonata,Sport PZEV,Sedan,1
7261,6,Sonata,Sport PZEV,sedan,1
7262,6,Sonata Hybrid,Base,Sedan,1
7263,6,Sonata Hybrid,Base,sedan,1
7264,6,Sonata Hybrid,Limited,Sedan,1
7265,6,Sonata Hybrid,Limited,sedan,1
7266,6,Tiburon,Base,Hatchback,1
7267,6,Tiburon,Base,Hatchback,2
7268,6,Tiburon,Base,hatchback,1
7269,6,Tiburon,Base,hatchback,2
7270,6,Tiburon,GS,Hatchback,1
7271,6,Tiburon,GS,hatchback,1
7272,6,Tiburon,GS,hatchback,2
7273,6,Tiburon,GT,Hatchback,1
7274,6,Tiburon,GT,hatchback,1
7275,6,Tiburon,GT,hatchback,2
7276,6,Tiburon,SE,Hatchback,2
7277,6,Tiburon,SE,hatchback,2
7278,6,Tucson,GL,SUV,1
7279,6,Tucson,GL,suv,1
7280,6,Tucson,GL,suv,2
7281,6,Tucson,GLS,SUV,1
7282,6,Tucson,GLS,suv,1
7283,6,Tucson,GLS,suv,2
7284,6,Tucson,GLS PZEV,suv,1
7285,6,Tucson,LX,SUV,1
7286,6,Tucson,LX,suv,1
7287,6,Tucson,Limited,SUV,1
7288,6,Tucson,Limited,suv,1
7289,6,Tucson,Limited PZEV,SUV,1
7290,6,Tucson,Limited PZEV,suv,1
7291,6,Tucson,SE,SUV,1
7292,6,Tucson,SE,suv,1
7293,6,Veloster,Base,Hatchback,1
7294,6,Veloster,Base,Hatchback,2
7295,6,Veloster,Base,hatchback,1
7296,6,Veloster,Base,hatchback,2
7297,6,Veloster,RE:FLEX,hatchback,1
7298,6,Veloster,RE:MIX,Hatchback,1
7299,6,Veloster,RE:MIX,hatchback,2
7300,6,Veloster,Turbo,Hatchback,1
7301,6,Veloster,Turbo,Hatchback,2
7302,6,Veloster,Turbo,hatchback,1
7303,6,Veloster,Turbo,hatchback,2
7304,6,Veracruz,GLS,SUV,1
7305,6,Veracruz,GLS,suv,1
7306,6,Veracruz,Limited,SUV,1
7307,6,Veracruz,Limited,suv,1
7308,6,Veracruz,SE,suv,1
7309,6,XG300,L,Sedan,1
7310,6,XG350,Base,Sedan,1
7311,6,XG350,Base,sedan,1
7312,6,XG350,L,Sedan,1
7313,6,XG350,L,sedan,1
7314,7,200,C,Sedan,1
7315,7,200,C,sedan,1
7316,7,200,LX,Sedan,1
7317,7,200,LX,sedan,1
7318,7,200,Limited,Sedan,1
7319,7,200,Limited,convertible,1
7320,7,200,Limited,sedan,1
7321,7,200,S,Sedan,1
7322,7,200,S,convertible,1
7323,7,200,S,sedan,1
7324,7,200,Touring,Convertible,1
7325,7,200,Touring,Sedan,1
7326,7,200,Touring,convertible,1
7327,7,200,Touring,sedan,1
7328,7,300,Base,Sedan,1
7329,7,300,Base,sedan,1
7330,7,300,C,Sedan,1
7331,7,300,C,sedan,1
7332,7,300,C HEMI,Sedan,1
7333,7,300,C HEMI,sedan,1
7334,7,300,C John Varvatos,sedan,1
7335,7,300,C John Varvatos Luxury,Sedan,1
7336,7,300,C John Varvatos Luxury,sedan,1
7337,7,300,C Luxury Series,Sedan,1
7338,7,300,C Luxury Series,sedan,1
7339,7,300,LX,Sedan,1
7340,7,300,LX,sedan,1
7341,7,300,Limited,Sedan,1
7342,7,300,Limited,sedan,1
7343,7,300,S,Sedan,1
7344,7,300,S,sedan,1
7345,7,300,S V6,Sedan,1
7346,7,300,S V6,sedan,1
7347,7,300,S V8,Sedan,1
7348,7,300,S V8,sedan,1
7349,7,300,SRT-8,Sedan,1
7350,7,300,SRT-8,sedan,1
7351,7,300,SRT8,sedan,1
7352,7,300,Touring,Sedan,1
7353,7,300,Touring,sedan,1
7354,7,300,Touring Plus,sedan,1
7355,7,300M,Base,Sedan,1
7356,7,300M,Base,sedan,1
