mod_id,mod_mrc_id,model,trim,body,mod_trm_id
3481,1,Equinox,LS,suv,1
3482,1,Silverado 1500,Base,regular cab,1
3483,22,L-Series,L200,sedan,1
3484,10,Camry,CE,sedan,1
3485,1,Suburban,LT 1500,suv,1
3486,33,500L,Pop,wagon,2
3487,19,Sierra 1500,SLT,crew cab,1
3488,6,Elantra GT,Base,hatchback,1
3489,17,Q50,Base,sedan,1
3490,3,E-Class,E350 Luxury,sedan,1
3491,12,Juke,S,hatchback,1
3492,10,Sienna,LE 7-Passenger Mobility Auto Access,minivan,1
3493,10,Yaris,L,hatchback,1
3494,1,Volt,Base,hatchback,1
3495,7,200,LX,sedan,1
3496,7,300,S,sedan,1
3497,9,Charger,R/T,sedan,1
3498,5,Flex,SEL,wagon,1
3499,19,Sierra 1500,SLE,extended cab,1
3500,5,Fiesta,SE,sedan,2
3501,19,Sierra 1500,SLE,crew cab,1
3502,4,Ridgeline,RTL w/Leather,crew cab,1
3503,6,Tucson,GLS PZEV,suv,1
3504,21,Wrangler,Sport,suv,1
3505,17,QX,QX56,suv,1
3506,39,Cooper Paceman,S,hatchback,1
3507,3,E-Class,E350 Sport 4MATIC,sedan,1
3508,3,C-Class,C250 Sport,sedan,1
3509,3,E-Class,E350 Sport,sedan,1
3510,12,Cube,1.8 SL,wagon,1
3511,31,1500,Tradesman,regular cab,1
3512,31,2500,Laramie,crew cab,1
3513,21,Grand Cherokee SRT,Base,SUV,1
3514,10,Tundra,Tundra FFV,crewmax cab,1
3515,10,Tacoma,PreRunner,double cab,1
3516,10,Tacoma,PreRunner V6,double cab,1
3517,11,CC,R-Line PZEV,sedan,1
3518,10,Venza,Limited,wagon,1
3519,18,A8,L 4.2 quattro,sedan,1
3520,13,3 Series,335i xDrive,coupe,1
3521,16,Escalade,Luxury,suv,1
3522,2,Sedona,LX,minivan,1
3523,5,F-150,King Ranch,supercrew,1
3524,5,F-150,XLT,supercab,1
3525,19,Terrain,SLT-1,suv,1
3526,17,M,M37,sedan,1
3527,3,CLS-Class,CLS550 4MATIC,sedan,1
3528,3,C-Class,C300,Sedan,1
3529,12,GT-R,Black Edition,coupe,1
3530,35,Cayenne,S,suv,1
3531,11,Jetta,SE PZEV,sedan,2
3532,18,Q5,2.0T Premium quattro,suv,1
3533,1,Camaro,2SS,coupe,1
3534,1,Cruze,Eco,sedan,2
3535,1,Malibu,LT2,sedan,1
3536,5,F-350 Super Duty,XLT,crew cab,1
3537,9,Journey,Mainstreet,suv,1
3538,9,Durango,Crew,suv,1
3539,19,Sierra 2500HD,SLE,crew cab,1
3540,5,Taurus,SEL,sedan,1
3541,6,Genesis Coupe,2.0T R-Spec,genesis coupe,1
3542,19,Terrain,SLE-1,suv,1
3543,4,Pilot,Touring,suv,1
3544,27,MX-5 Miata,Special Edition,convertible,1
3545,12,Quest,LE,minivan,1
3546,31,1500,Laramie,crew cab,1
3547,12,Juke,SV,hatchback,1
3548,18,Q5,3.2 Premium quattro,suv,1
3549,11,Jetta,SEL PZEV,sedan,1
3550,14,Enclave,CXL2,suv,1
3551,1,Tahoe,LTZ,suv,1
3552,1,Impala,LS,sedan,1
3553,9,Grand Caravan,Hero,minivan,1
3554,5,F-150,Harley-Davidson,supercrew,1
3555,5,F-150,STX,supercab,1
3556,4,Civic,DX-VP,sedan,1
3557,19,Canyon,SLT,Crew Cab,1
3558,24,HS 250h,Base,sedan,1
3559,21,Commander,Limited,suv,1
3560,27,Mazda3,s Sport,sedan,2
3561,10,4Runner,SR5,suv,1
3562,32,9-3,2.0T,sedan,1
3563,10,Camry,Base,sedan,1
3564,11,Routan,SE,minivan,1
3565,13,3 Series,328i,coupe,1
3566,11,CC,VR6 4Motion,Sedan,1
3567,38,TSX,Base,sedan,1
3568,1,HHR,LS,wagon,1
3569,1,Aveo,Aveo5 LS,hatchback,1
3570,1,Impala,LTZ,sedan,1
3571,1,Express Cargo,1500,van,1
3572,1,Tahoe,LT2,suv,1
3573,9,Challenger,R/T,coupe,2
3574,19,Yukon,Denali,suv,1
3575,26,MKS,Base,sedan,1
3576,3,SL-Class,SL550,convertible,1
3577,12,Murano,LE,suv,1
3578,10,Prius,Base,hatchback,1
3579,35,Boxster,Base,convertible,2
3580,18,A4,2.0T quattro,sedan,1
3581,18,A6,3.2 quattro,sedan,1
3582,1,Avalanche,LT,crew cab,1
3583,1,Cobalt,LS,coupe,1
3584,1,Silverado 1500,Work Truck,crew cab,1
3585,9,Ram Pickup 2500,ST,quad cab,1
3586,9,Nitro,SLT,suv,1
3587,5,F-250 Super Duty,XL,crew cab,1
3588,19,Sierra 1500,SLE1,extended cab,1
3589,19,Sierra 1500,Work Truck,regular cab,1
3590,6,Tucson,SE,suv,1
3591,3,E-Class,E320 BLUETEC,sedan,1
3592,27,CX-7,Grand Touring,suv,1
3593,8,xD,Base,hatchback,1
3594,10,Highlander,Limited,suv,1
3595,18,A4,2.0T,sedan,1
3596,18,Q7,4.2 quattro,suv,1
3597,13,3 Series,335i,sedan,1
3598,13,7 Series,750Li,sedan,1
3599,13,X1,xDrive28i,suv,1
3600,13,X5,3.0si,suv,1
3601,16,Escalade EXT,Base,crew cab,1
3602,1,Colorado,LT,extended cab,1
3603,9,Nitro,SXT,suv,1
3604,9,Caliber,SXT,wagon,2
3605,19,Canyon,SLE,regular cab,1
3606,19,Sierra 1500 Classic,SL2,Crew Cab,1
3607,21,Compass,Limited,suv,1
3608,21,Wrangler,Unlimited Sahara,suv,1
3609,25,Solstice,GXP,convertible,1
3610,22,Outlook,XE,suv,1
3611,38,MDX,Touring,suv,1
3612,13,3 Series,330i,sedan,1
3613,13,X5,3.0i,suv,1
3614,16,SRX,V6,suv,1
3615,1,Silverado 2500HD,LT2,Extended Cab,1
3616,1,Tahoe,LS,suv,1
3617,9,Durango,SLT,suv,1
3618,19,Envoy,SLE,suv,1
3619,17,G35,x,sedan,1
3620,39,Cooper,S,hatchback,1
3621,20,X-Type,3.0L,sedan,1
3622,3,S-Class,S500,sedan,1
3623,10,Avalon,XL,sedan,1
3624,11,Jetta,2.5 PZEV,sedan,1
3625,1,Silverado 1500,LS,crew cab,1
3626,1,Avalanche,1500 LS,crew cab,1
3627,1,TrailBlazer EXT,LS,suv,1
3628,20,S-Type,3,sedan,1
3629,21,Grand Cherokee,Limited,suv,1
3630,39,Cooper,Base,hatchback,2
3631,12,Quest,3.5 SE,minivan,1
3632,3,C-Class,C230 Kompressor,sedan,1
3633,27,Tribute,i,suv,1
3634,27,Tribute,s,suv,1
3635,3,E-Class,E500,sedan,1
3636,22,ION,2,sedan,1
3637,10,Sienna,XLE Limited 7-Passenger,minivan,1
3638,29,XC90,T6,suv,1
3639,18,A4,1.8T,sedan,1
3640,9,Ram Pickup 2500,SLT,quad cab,1
3641,1,Corvette,Z06,coupe,2
3642,19,Envoy XL,SLT,suv,1
3643,6,Santa Fe,LX,suv,1
3644,17,G35,Base,coupe,1
3645,3,SL-Class,SL55 AMG,convertible,1
3646,25,Grand Prix,GT1,sedan,1
3647,10,Camry Solara,SE,coupe,1
3648,5,Windstar,LX,minivan,1
3649,24,LS 430,Base,sedan,1
3650,3,C-Class,C230,sedan,1
3651,12,Altima,2.5 SL,sedan,1
3652,10,Tundra,SR5,access cab,1
3653,10,Sequoia,Limited,suv,1
3654,18,A6,3.0 quattro,sedan,1
3655,7,Voyager,Base,Minivan,1
3656,1,TrailBlazer,LS,suv,1
3657,27,Millenia,Premium,sedan,1
3658,14,LeSabre,Custom,sedan,1
3659,5,Windstar Cargo,Base,Minivan,1
3660,27,MPV,DX,Minivan,1
3661,15,Eclipse Spyder,GT,convertible,1
3662,14,Regal,LS,sedan,1
3663,3,S-Class,S430,sedan,1
3664,3,E-Class,E320,sedan,1
3665,27,MX-5 Miata,LS,Convertible,2
3666,4,Accord,EX,sedan,1
3667,7,Cirrus,LXi,sedan,1
3668,29,S80,T6,sedan,1
3669,3,CLK-Class,CLK430,coupe,1
3670,11,Passat,GLS 1.8T,sedan,2
3671,9,Intrepid,Base,Sedan,1
3672,9,Dart,SE,sedan,2
3673,9,Durango,SXT,suv,1
3674,9,Durango,R/T,suv,1
3675,5,Fusion Hybrid,S,Sedan,1
3676,5,Mustang,GT,coupe,1
3677,4,Accord,Sport,sedan,1
3678,4,Civic,LX,sedan,2
3679,6,Equus,Ultimate,sedan,1
3680,6,Sonata,Limited,sedan,1
3681,26,MKZ,Hybrid,sedan,1
3682,26,MKX,Base,suv,1
3683,15,Lancer,ES,sedan,1
3684,35,911,Turbo,coupe,1
3685,31,1500,Tradesman,quad cab,1
3686,1,Traverse,LT,suv,1
3687,10,Tundra,SR5 FFV,crewmax cab,1
3688,18,A6,3.0T Premium Plus quattro,sedan,1
3689,16,XTS,Premium,sedan,1
3690,1,Equinox,LTZ,suv,1
3691,5,C-Max Hybrid,SEL,wagon,1
3692,9,Journey,SE,suv,1
3693,5,Escape,SEL,suv,1
3694,5,F-150,Lariat,supercrew,1
3695,5,Focus ST,Base,hatchback,2
3696,5,Fusion Hybrid,SE,sedan,1
3697,17,JX,JX35,suv,1
3698,2,Optima,SX,sedan,1
3699,24,GS 350,Base,sedan,1
3700,24,ES 300h,Base,sedan,1
3701,3,E-Class,E350 Sport BlueTEC,sedan,1
3702,10,Avalon,Limited,sedan,1
3703,10,RAV4,LE,suv,1
3704,10,Prius c,One,hatchback,1
3705,10,Highlander,Plus,suv,1
3706,10,Sienna,LE 7-Passenger,minivan,1
3707,10,Tacoma,V6,double cab,1
3708,10,Tacoma,PreRunner V6,access cab,1
3709,1,Colorado,1LT,crew cab,1
3710,7,200,Touring,convertible,1
3711,9,Caliber,SE,wagon,2
3712,5,F-350 Super Duty,Lariat,crew cab,1
3713,5,Edge,Sport,suv,1
3714,5,F-150,Platinum,supercrew,1
3715,19,Acadia,SLT-1,suv,1
3716,4,Accord,SE,sedan,1
3717,19,Acadia,SLE,suv,1
3718,4,Odyssey,EX,minivan,1
3719,4,Crosstour,EX-L,hatchback,1
3720,21,Wrangler,Sahara,suv,1
3721,20,XJ,XJL Supercharged,sedan,1
3722,24,IS 350,Base,sedan,1
3723,3,C-Class,C300 Luxury 4MATIC,sedan,1
3724,27,CX-5,Touring,suv,1
3725,35,Panamera,S Hybrid,sedan,1
3726,10,RAV4,Limited,suv,1
3727,10,RAV4,Sport,suv,1
3728,18,S4,Premium Plus quattro,sedan,1
3729,13,1 Series,128i,convertible,1
3730,13,X5,xDrive35i,suv,1
3731,6,Elantra,GLS PZEV,sedan,1
3732,23,Forester,2.0XT Touring,SUV,1
3733,31,1500,SLT,regular cab,1
3734,23,Impreza,WRX STI,sedan,1
3735,10,RAV4,Base,suv,1
3736,18,A6,3.0T Premium quattro,sedan,1
3737,1,Traverse,LS,suv,1
3738,1,Suburban,1500 LT,suv,1
3739,9,Challenger,R/T,coupe,1
3740,7,Town and Country,LX,minivan,1
3741,9,Ram Pickup 1500,SLT,crew cab,1
3742,6,Elantra Touring,GLS,hatchback,1
3743,4,Civic,LX,coupe,1
3744,4,Civic,Hybrid,sedan,1
3745,2,Rio,LX,sedan,1
3746,15,Galant,ES,sedan,1
3747,10,Yaris,Base,hatchback,2
3748,10,Prius,III,hatchback,1
3749,1,Suburban,1500 LT1,suv,1
3750,9,Ram Pickup 3500,Laramie,Mega Cab,1
3751,3,C-Class,C300 Luxury,sedan,1
3752,22,VUE,XE,suv,1
3753,23,Forester,2.5X,suv,1
3754,1,Cobalt,LS,sedan,1
3755,9,Caliber,SRT4,wagon,2
3756,9,Ram Pickup 3500,Laramie,mega cab,1
3757,9,Challenger,SRT8,coupe,1
3758,4,Accord,EX-L V-6,sedan,1
3759,4,Pilot,Value Package,suv,1
3760,21,Patriot,Sport,suv,1
3761,27,MX-5 Miata,Touring,convertible,1
3762,3,CLK-Class,CLK350,convertible,1
3763,2,Sportage,LX,suv,1
3764,15,Outlander,XLS,suv,1
3765,10,Highlander,Sport,suv,1
3766,1,Malibu,LTZ,sedan,1
3767,9,Caliber,R/T,wagon,1
3768,7,Aspen,Limited,suv,1
3769,7,Sebring,Base,sedan,1
3770,4,Odyssey,LX,minivan,1
3771,20,XK-Series,XK,convertible,1
3772,3,CLS-Class,CLS550,sedan,1
3773,3,M-Class,ML63 AMG,suv,1
3774,22,Aura,XR,sedan,1
3775,22,Outlook,XR,suv,1
3776,5,F-250 Super Duty,XL,regular cab,1
3777,12,Armada,SE,suv,1
3778,12,Altima,3.5 SE,sedan,1
3779,12,Altima,2.5 S,sedan,2
3780,10,Avalon,Touring,sedan,1
3781,10,Camry Solara,SLE V6,convertible,1
3782,18,A4,1.8T,convertible,1
3783,13,3 Series,325Ci,convertible,1
3784,9,Magnum,RT,wagon,1
3785,5,Explorer Sport Trac,XLS,crew cab,1
3786,5,Ranger,EDGE,supercab,2
3787,19,Yukon,Fleet,suv,1
3788,17,FX35,Base,suv,1
3789,21,Liberty,Sport,suv,1
3790,3,M-Class,ML500,suv,1
3791,21,Wrangler,Rubicon,suv,2
3792,23,Legacy,2.5 GT Limited,wagon,1
3793,5,Excursion,Eddie Bauer,suv,1
3794,4,Element,EX,suv,1
3795,10,Sienna,XLE 7-Passenger,minivan,1
3796,11,Passat,GLS 1.8T 4Motion,sedan,1
3797,32,9-5,Arc 2.3T,wagon,1
3798,27,Tribute,ES-V6,suv,1
3799,32,9-3,SE,Convertible,1
3800,10,Sienna,CE,minivan,1
3801,1,Suburban,1500,suv,1
3802,1,Corvette,Base,convertible,1
3803,2,Sportage,Base,suv,1
3804,1,S-10,LS,extended cab,1
3805,3,M-Class,ML430,suv,1
3806,10,Corolla,CE,sedan,1
3807,9,Dart,SE,sedan,1
3808,5,Mustang,V6,convertible,1
3809,19,Terrain,SLT-2,suv,1
3810,6,Santa Fe Sport,Sport 2.0T,suv,1
3811,6,Veloster,Base,hatchback,1
3812,27,Mazda2,Touring,hatchback,1
3813,15,Lancer Evolution,GSR,sedan,2
3814,10,4Runner,Trail,suv,1
3815,11,Passat,Wolfsburg Edition PZEV,sedan,1
3816,5,Fusion,Titanium,sedan,1
3817,19,Sierra 2500HD,Denali,crew cab,1
3818,6,Santa Fe,Sport,suv,1
3819,20,XK,XKR,coupe,1
3820,2,Optima,EX,sedan,1
3821,34,Range Rover Sport,Luxury,suv,1
3822,19,Yukon XL,SLT,suv,1
3823,24,GX 460,Base,suv,1
3824,12,Murano,SV,suv,1
3825,10,Avalon,XLE,sedan,1
3826,8,FR-S,Base,coupe,2
3827,10,Sienna,Limited 7-Passenger,minivan,1
3828,11,CC,VR6 4Motion Executive,Sedan,1
3829,18,Q5,3.2 Premium Plus quattro,suv,1
3830,1,Cruze,LT Fleet,sedan,1
3831,5,Focus,Titanium,hatchback,1
3832,4,CR-V,EX,suv,1
3833,20,XK,Base,convertible,1
3834,34,Range Rover,HSE,suv,1
3835,39,Cooper Countryman,Base,wagon,2
3836,24,RC F,Base,Coupe,1
3837,12,370Z,Touring,convertible,1
3838,35,Cayenne,S Hybrid,suv,1
3839,23,Impreza,2.0i Sport Limited PZEV,hatchback,1
3840,10,Prius,Three,hatchback,1
3841,18,A4,2.0T Premium,sedan,1
3842,14,Enclave,CX,suv,1
3843,13,X5,xDrive50i,suv,1
3844,18,A5,2.0T Premium,convertible,1
3845,1,Silverado 2500HD,LT,crew cab,1
3846,1,Camaro,1LT,coupe,2
3847,19,Sierra 1500,Work Truck,extended cab,1
3848,19,Sierra 2500HD,SLE,extended cab,1
3849,19,Sierra 2500HD,SLT,crew cab,1
3850,6,Tucson,Limited,suv,1
3851,3,E-Class,E350,convertible,1
3852,27,Mazda6,i Grand Touring,sedan,1
3853,12,Versa,1.8 S,hatchback,1
3854,35,Cayenne,Turbo,suv,1
3855,10,4Runner,Limited,suv,1
3856,29,C70,T5,convertible,1
3857,18,A4,2.0T Premium quattro,Sedan,2
3858,10,Tundra,Limited,crewmax cab,1
3859,1,Silverado 1500,LT,extended cab,1
3860,16,SRX,Performance,suv,1
3861,1,Traverse,LT2,suv,1
3862,7,Sebring,Touring,sedan,1
3863,5,F-150,SVT Raptor,supercab,1
3864,4,Accord,EX,coupe,1
3865,6,Elantra Touring,SE,hatchback,1
3866,6,Santa Fe,GLS,suv,1
3867,3,G-Class,G550,suv,1
3868,27,Mazdaspeed3,Sport,hatchback,2
3869,27,CX-7,i Sport,suv,1
3870,3,E-Class,E350,coupe,1
3871,13,X3,xDrive30i,suv,1
3872,11,Routan,SEL,minivan,1
3873,11,CC,Sport PZEV,sedan,1
3874,13,M3,Base,coupe,1
3875,13,3 Series,335i xDrive,sedan,1
3876,7,Town and Country,Limited,minivan,1
3877,21,Wrangler,Rubicon,suv,1
3878,21,Wrangler,Unlimited Sahara,suv,2
3879,6,Genesis,3.8,sedan,1
3880,18,S4,Prestige quattro,sedan,1
3881,26,MKZ,Base,sedan,1
3882,39,Cooper Clubman,S,hatchback,2
3883,40,Mariner,Base,suv,1
3884,3,C-Class,C350 Sport,sedan,1
3885,12,Frontier,SE,crew cab,1
3886,11,New Beetle,2.5L,hatchback,1
3887,10,Tundra,SR5,double cab,1
3888,13,3 Series,335xi,coupe,1
3889,13,Z4,3.0i,convertible,1
3890,7,Sebring,LX,sedan,1
3891,7,300,LX,sedan,1
3892,1,Uplander,LT,minivan,1
3893,4,Accord,LX-P,sedan,1
3894,19,Yukon,SLE,suv,1
3895,20,XK-Series,XKR,Coupe,1
3896,12,Altima,3.5 SE,coupe,1
3897,12,Pathfinder,LE,suv,1
3898,10,Tundra,SR5,crewmax cab,1
3899,14,Lucerne,CX,sedan,1
3900,1,Aveo,LS,sedan,1
3901,1,Silverado 1500,LT2,crew cab,1
3902,7,Town and Country,Base,minivan,1
3903,5,F-150,XL,regular cab,2
3904,5,Mustang,Deluxe,coupe,1
3905,14,Verano,Convenience Group,sedan,1
3906,16,ATS,Standard,sedan,1
3907,3,E-Class,E550,sedan,1
3908,15,Outlander,LS,suv,1
3909,25,G6,GT,convertible,1
3910,22,Relay,2,minivan,1
3911,35,911,Turbo,coupe,2
3912,1,Silverado 1500,LS,extended cab,1
3913,14,Rendezvous,CX,suv,1
3914,7,300,Touring,sedan,1
3915,7,Sebring,Base,convertible,1
3916,5,Freestyle,SE,wagon,1
3917,6,Sonata,LX,sedan,1
3918,1,Camaro,SS,convertible,1
3919,26,Navigator,Luxury,suv,1
3920,12,Frontier,Nismo,crew cab,1
3921,25,Torrent,Base,suv,1
3922,25,G6,Base,sedan,1
3923,10,Sequoia,SR5,suv,1
3924,1,Silverado 1500,Z71,extended cab,1
3925,1,Silverado 2500HD,Base,crew cab,1
3926,9,Stratus,SXT,sedan,1
3927,5,Expedition,Limited,suv,1
3928,19,Yukon XL,1500 SLE,suv,1
3929,19,Envoy,SLT,suv,1
3930,19,Sierra 1500,Denali,crew cab,1
3931,38,TL,3.2,sedan,2
3932,13,5 Series,530i,sedan,1
3933,38,TL,3.2,sedan,1
3934,29,S40,2.4i,sedan,1
3935,7,300M,Base,sedan,1
3936,5,Focus,ZTS,sedan,1
3937,27,Mazda6,s,sedan,1
3938,17,I35,Base,sedan,1
3939,6,Tiburon,Base,hatchback,1
3940,22,ION,3,sedan,1
3941,40,Mountaineer,Convenience,suv,1
3942,12,350Z,Enthusiast,convertible,2
3943,29,XC90,2.5T,suv,1
3944,9,Neon,SXT,sedan,1
3945,9,Durango,Sport,suv,1
3946,5,Expedition,XLT Popular,suv,1
3947,1,Cruze,LTZ,sedan,1
3948,18,TT,225hp quattro,convertible,1
3949,16,DeVille,DHS,sedan,1
3950,1,Tracker,ZR2,SUV,1
3951,5,Ranger,XLT,regular cab,1
3952,21,Wrangler,X,suv,2
3953,10,Tacoma,PreRunner,xtracab,1
3954,40,Cougar,Base,hatchback,1
3955,1,Tahoe,Base,suv,1
3956,1,Venture,Warner Bros.,minivan,1
3957,4,Accord,EX V-6,sedan,1
3958,17,I30,Base,sedan,1
3959,5,Windstar,SE,minivan,1
3960,40,Grand Marquis,LS,sedan,1
3961,37,Grand Vitara,Limited,suv,1
3962,10,Celica,GT,hatchback,2
3963,1,Express Cargo,G3500,van,1
3964,1,Silverado 2500,HD,extended cab,1
3965,29,S60,2.4T,sedan,1
3966,1,Impala Limited,LT Fleet,sedan,1
3967,26,LS,V8,sedan,1
3968,4,Accord,EX V6,sedan,1
3969,29,S70,GLT SE,sedan,1
3970,12,Maxima,GLE,sedan,1
3971,24,RX 300,Base,suv,1
3972,11,New Beetle,GLS,hatchback,1
3973,15,Mirage,DE,sedan,1
3974,12,Altima,GXE,sedan,1
3975,25,Grand Prix,GT,sedan,1
3976,24,ES 300,Base,sedan,1
3977,1,Sonic,LT,sedan,1
3978,1,Corvette,Stingray Z51,Coupe,1
3979,5,Escape,Titanium,suv,1
3980,21,Compass,Sport,suv,2
3981,21,Wrangler,Unlimited Rubicon,suv,1
3982,23,BRZ,Premium,coupe,2
3983,23,XV Crosstrek,Premium,suv,1
3984,10,Corolla,LE Plus,sedan,1
3985,10,Corolla,S Plus,sedan,1
3986,10,Tacoma,Base,regular cab,1
3987,18,Q5,3.0T Prestige quattro,SUV,1
3988,16,ATS,Luxury,sedan,1
3989,5,F-250 Super Duty,XLT,crew cab,1
3990,5,Explorer,Sport,suv,1
3991,6,Genesis Coupe,3.8 Track,genesis coupe,2
3992,6,Veloster,Base,hatchback,2
3993,21,Patriot,Sport,suv,2
3994,24,RX 450h,Base,suv,1
3995,27,CX-5,Grand Touring,suv,1
3996,3,C-Class,C250,coupe,1
3997,27,Mazda3,i Sport,sedan,1
3998,15,Outlander Sport,LE,suv,1
3999,35,Cayenne,Base,suv,1
4000,8,xB,Base,wagon,1
4001,23,Legacy,2.5i Premium PZEV,sedan,1
4002,23,Outback,2.5i Limited,wagon,1
4003,8,FR-S,Base,coupe,1
4004,23,Forester,2.5X Limited PZEV,suv,1
4005,10,Camry Hybrid,LE,sedan,1
4006,10,Corolla,S,sedan,2
4007,10,Prius,Two,hatchback,1
4008,11,Beetle,2.0L TDI,Hatchback,2
4009,10,Venza,XLE,wagon,1
4010,11,Jetta,S,sedan,1
4011,11,Beetle Convertible,2.5L PZEV,beetle convertible,1
4012,11,Jetta GLI,Base,sedan,2
4013,11,Passat,S,sedan,1
4014,38,TL,SH-AWD w/Technology Package,sedan,1
4015,11,Passat,SEL,sedan,1
4016,38,MDX,Technology Package,suv,1
4017,38,TL,Technology Package,sedan,1
4018,18,A7,Premium quattro,sedan,1
4019,18,Q7,3.0T Premium quattro,suv,1
4020,13,7 Series,740Li,sedan,1
4021,13,5 Series,528i xDrive,sedan,1
4022,14,Enclave,Premium Group,suv,1
4023,16,CTS Coupe,Base,cts coupe,1
4024,13,X5,xDrive35i Premium,suv,1
4025,13,Z4,sDrive35i,convertible,1
4026,13,X5 M,Base,suv,1
4027,1,Avalanche,LTZ,crew cab,1
4028,1,Sonic,LT,sedan,2
4029,7,200,S,sedan,1
4030,5,F-350 Super Duty,XL,crew cab,1
4031,33,500,Pop,hatchback,2
4032,33,500,Sport,hatchback,2
4033,5,Escape,Hybrid,suv,1
4034,5,Escape,Limited,suv,1
4035,5,Focus,SEL,sedan,1
4036,5,Fusion,Hybrid,sedan,1
4037,5,Fusion,S,sedan,1
4038,4,Accord,LX-S,coupe,1
4039,19,Acadia,Denali,suv,1
4040,20,XK,Base,coupe,1
4041,21,Wrangler,Unlimited Sport,suv,1
4042,21,Liberty,Limited Jet,suv,1
4043,21,Compass,Latitude,suv,1
4044,21,Wrangler,Unlimited Freedom Edition,suv,1
4045,2,Sportage,EX,suv,1
4046,27,Mazda3,i Touring,hatchback,1
4047,3,C-Class,C350,coupe,1
4048,30,fortwo,passion coupe,hatchback,1
4049,3,GL-Class,GL350 BlueTEC,suv,1
4050,12,370Z,Base,coupe,2
4051,12,Altima,3.5 SR,sedan,1
4052,12,NV,2500 SV,van,1
4053,12,Versa,1.6 S,sedan,1
4054,23,Forester,2.5X Touring PZEV,suv,1
4055,31,1500,SLT,crew cab,1
4056,31,C/V Cargo Van,Base,minivan,1
4057,31,1500,ST,regular cab,1
4058,23,Forester,2.5X Premium PZEV,suv,1
4059,23,Impreza,2.0i Sport Premium PZEV,hatchback,1
4060,23,Outback,2.5i Premium PZEV,wagon,1
4061,10,Highlander,SE,suv,1
4062,11,Passat,SE,sedan,1
4063,11,CC,Sport,sedan,1
4064,11,Tiguan,S,suv,1
4065,18,Q7,TDI Premium quattro,suv,1
4066,13,3 Series,335is,convertible,1
4067,1,Silverado 2500HD,LT,extended cab,1
4068,16,CTS,Luxury,sedan,1
4069,1,Cruze,Eco,sedan,1
4070,1,Malibu,LT1,sedan,1
4071,1,Malibu,LS Fleet,sedan,1
4072,5,F-350 Super Duty,King Ranch,crew cab,1
4073,9,Grand Caravan,C/V,minivan,1
4074,9,Caliber,Mainstreet,wagon,1
4075,9,Nitro,SE Fleet,suv,1
4076,5,E-Series Van,E-350 Super Duty,e-series van,1
4077,9,Nitro,SXT Fleet,suv,1
4078,5,F-150,FX2,supercrew,1
4079,5,Expedition,EL King Ranch,suv,1
4080,19,Terrain,SLE-2,suv,1
4081,4,Accord Crosstour,EX-L,hatchback,1
4082,5,Ranger,XL,regular cab,1
4083,2,Sorento,SX,suv,1
4084,34,LR4,V8,suv,1
4085,40,Milan,Premier,sedan,1
4086,31,2500,Laramie Longhorn Edition,crew cab,1
4087,23,Impreza,2.5i,hatchback,1
4088,23,Impreza,2.5i,sedan,1
4089,8,tC,Base,hatchback,1
4090,12,Titan,SL,crew cab,1
4091,23,Impreza,2.5i Premium,sedan,1
4092,31,1500,Sport,crew cab,1
4093,12,Titan,PRO-4X,crew cab,1
4094,23,Legacy,2.5i Premium,sedan,1
4095,10,Venza,Base,wagon,1
4096,29,XC60,3.2 R-Design,suv,1
4097,11,CC,Lux Limited,sedan,1
4098,1,Silverado 1500,LTZ,extended cab,1
4099,9,Ram Pickup 1500,ST,quad cab,1
4100,9,Caliber,SXT Fleet,wagon,1
4101,9,Ram Pickup 2500,SLT,crew cab,1
4102,9,Ram Pickup 1500,Laramie,quad cab,1
4103,9,Challenger,SE,coupe,1
4104,5,Focus,SES,coupe,1
4105,4,Fit,Sport,hatchback,1
4106,2,Forte,Koup SX,koup,2
4107,26,Navigator,Base,suv,1
4108,40,Milan,Base,sedan,1
4109,40,Mariner,Premier,suv,1
4110,27,Mazda3,i SV,sedan,1
4111,12,370Z,Base,convertible,1
4112,12,Versa,1.8 S,sedan,1
4113,12,Xterra,X,suv,1
4114,29,XC60,T6 R-Design,suv,1
4115,9,Nitro,SE,suv,1
4116,5,Mustang,GT Premium,coupe,2
4117,6,Santa Fe,SE,suv,1
4118,21,Wrangler,Unlimited X,suv,1
4119,4,Accord,EX-L V-6,coupe,1
4120,17,G37,Journey,coupe,1
4121,27,Mazda3,s Touring,hatchback,1
4122,30,fortwo,BRABUS coupe,hatchback,1
4123,18,TT,2.0T,convertible,1
4124,11,Routan,S,minivan,1
4125,13,1 Series,135i,coupe,2
4126,11,Jetta,Wolfsburg Edition,sedan,1
4127,13,5 Series,528xi,sedan,1
4128,13,6 Series,650i,coupe,1
4129,1,Cobalt,LS,coupe,2
4130,1,Impala,SS,sedan,1
4131,9,Ram Pickup 1500,SLT,regular cab,1
4132,5,Escape Hybrid,Base,suv,1
4133,9,Ram Pickup 2500,Laramie,mega cab,1
4134,5,Explorer Sport Trac,XLT,crew cab,1
4135,5,Expedition EL,XLT,suv,1
4136,19,Sierra 1500,Work Truck,crew cab,1
4137,19,Sierra 1500,SLT,extended cab,1
4138,17,G35,Sport,sedan,1
4139,4,Ridgeline,RTS,crew cab,1
4140,27,Mazda3,i Touring,sedan,1
4141,21,Wrangler,X,suv,1
4142,27,CX-7,Sport,suv,1
4143,3,M-Class,ML550,suv,1
