mod_id,mod_mrc_id,model,trim,body,mod_trm_id
2860,17,Mazdaspeed Mazda3,Sport,Hatchback,2
2861,15,C-Class,C300 Sport,Sedan,2
2862,15,GL-Class,GL320 CDI,SUV,1
2863,25,xD,Base,Hatchback,2
2864,23,Camry,XLE,Sedan,2
2865,42,Grand Vitara,Base,SUV,2
2866,25,tC,Spec,Hatchback,1
2867,42,SX4,Base,Hatchback,2
2868,37,VUE,Red Line,SUV,1
2869,37,Sky,Red Line,Convertible,2
2870,42,XL7,Base,SUV,1
2871,24,Outback,2.5I,Wagon,1
2872,37,Astra,XR,Hatchback,1
2873,22,New Beetle,SE,Convertible,1
2874,23,Matrix,XR,Hatchback,1
2875,23,Yaris,S,Sedan,1
2876,8,DTS,Luxury II,Sedan,1
2877,5,Silverado 1500 Classic,Work Truck,Regular Cab,2
2878,27,Dart,GT,Sedan,2
2879,5,Cobalt,SS,Coupe,1
2880,5,Colorado,LT,Regular Cab,1
2881,27,Caliber,Base,Wagon,2
2882,7,Ranger,STX,SuperCab,1
2883,7,Fusion,SE,Sedan,2
2884,16,Eclipse Spyder,GT,Convertible,1
2885,24,Impreza,WRX STI Limited,Sedan,2
2886,36,Solstice,Base,Convertible,1
2887,25,tC,Spec,Hatchback,2
2888,24,Outback,2.5i,Wagon,2
2889,6,A3,2.0T,Wagon,1
2890,3,S60,R,Sedan,1
2891,2,5 Series,530xi,Wagon,2
2892,2,3 Series,325xi,Wagon,1
2893,5,Cobalt,SS,Sedan,1
2894,5,Silverado 2500HD,LT2,Extended Cab,1
2895,29,PT Cruiser,GT,Convertible,2
2896,5,Monte Carlo,LTZ,Coupe,1
2897,7,Ranger,XL,Regular Cab,2
2898,32,Yukon,SL,SUV,1
2899,11,Tiburon,GS,Hatchback,2
2900,13,M35,Sport,Sedan,1
2901,7,F-350 Super Duty,Platinum,Crew Cab,1
2902,17,Mazda3,s,Sedan,1
2903,17,Mazdaspeed Mazda6,Sport,Sedan,2
2904,39,Mariner,Convenience,SUV,1
2905,41,9-5,Base,Sedan,1
2906,42,Reno,Base,Hatchback,1
2907,24,Outback,2.5i Limited,Sedan,1
2908,24,Legacy,2.5 GT Limited,Sedan,1
2909,24,Legacy,2.5i Special Edition,Sedan,1
2910,22,GTI,1.8T,Hatchback,1
2911,22,Jetta,Value Edition,Sedan,1
2912,5,Astro Cargo,Base,Minivan,1
2913,5,Tahoe,Fleet,SUV,1
2914,5,Cavalier,LS Sport,Coupe,1
2915,5,Uplander,Base,Minivan,1
2916,7,Escape,HEV,SUV,1
2917,7,Explorer Sport Trac,Adrenalin,Crew Cab,1
2918,7,Freestar,SES,Minivan,1
2919,32,Savana Cargo,3500,Van,1
2920,17,Mazda6,i Sport,Hatchback,2
2921,39,Grand Marquis,GS Convenience,Sedan,1
2922,16,Outlander,LS,SUV,2
2923,42,Forenza,EX,Sedan,1
2924,36,Montana,SV6,Minivan,1
2925,42,Aerio,SX,Wagon,1
2926,22,Passat,GLS TDI,Sedan,1
2927,5,Cavalier,LS,Coupe,1
2928,5,Colorado,ZQ8 LS,Crew Cab,1
2929,29,300M,Special,Sedan,1
2930,7,F-150 Heritage,XL,SuperCab,1
2931,7,Ranger,Tremor,SuperCab,1
2932,11,Accent,GL,Sedan,1
2933,31,Accord,EX V-6,Coupe,2
2934,45,Ascender,S 7-Passenger,SUV,1
2935,15,C-Class,C320 4MATIC,Sedan,1
2936,17,Mazda3,s,Sedan,2
2937,17,Mazdaspeed MX-5 Miata,Base,Convertible,2
2938,16,Eclipse Spyder,GTS,Convertible,1
2939,4,Frontier,XE-V6,Crew Cab,2
2940,4,Frontier,XE-V6,Crew Cab,1
2941,41,9-5,Arc 2.3T,Sedan,1
2942,24,Impreza,WRX STi,Sedan,2
2943,37,ION,3,Coupe,1
2944,24,Legacy,L 35th Anniversary Edition,Wagon,1
2945,36,Montana,Base,Minivan,1
2946,36,Grand Prix,GTP,Sedan,1
2947,42,Verona,LX,Sedan,1
2948,36,Grand Am,GT1,Coupe,1
2949,9,CL,3.2 Type-S,Coupe,1
2950,3,V40,Base,Wagon,1
2951,22,Passat,GL 1.8T,Sedan,1
2952,6,TT,180hp,Coupe,1
2953,27,Durango,SLT Plus,SUV,1
2954,7,Explorer,NBX,SUV,1
2955,7,Explorer Sport,XLT,SUV,1
2956,32,Safari,Base,Minivan,1
2957,31,Civic,DX,Coupe,2
2958,7,F-150,STX,SuperCrew,1
2959,37,ION,2,Coupe,2
2960,4,Frontier,SE-V6,King Cab,1
2961,37,L-Series,L200,Sedan,2
2962,37,ION,1,Sedan,1
2963,24,Legacy,L,Wagon,2
2964,37,L-Series,LW200,Wagon,1
2965,3,S80,T6 Elite,Sedan,1
2966,23,Tundra,Limited,Access Cab,1
2967,2,Z3,3.0i,Convertible,2
2968,27,Dakota,Sport,Quad Cab,1
2969,27,Ram Cargo,1500 Maxi,Van,1
2970,7,Escape,XLT Premium,SUV,1
2971,7,Explorer Sport,Choice,SUV,1
2972,7,F-250 Super Duty,XLT,SuperCab,2
2973,45,Axiom,XS,SUV,1
2974,11,XG350,Base,Sedan,1
2975,45,Axiom,Base,SUV,1
2976,19,Freelander,HSE,SUV,1
2977,39,Cougar,Base,Hatchback,1
2978,20,LS,LSE,Sedan,1
2979,17,Millenia,Premium,Sedan,1
2980,16,Montero Sport,ES,SUV,1
2981,24,Forester,S,Wagon,2
2982,24,Forester,S,Wagon,1
2983,4,Quest,GLE,Minivan,1
2984,41,9-3,SE,Hatchback,1
2985,22,New Beetle,Turbo S,Hatchback,2
2986,2,3 Series,325Ci,Convertible,2
2987,6,A6,2.8 Avant quattro,Wagon,1
2988,2,5 Series,525i,Sedan,2
2989,7,Explorer Sport,Base,SUV,1
2990,27,Stratus,SE,Sedan,1
2991,27,Grand Caravan,EX,Minivan,1
2992,13,I30,Touring,Sedan,1
2993,32,Safari Cargo,SL,Minivan,1
2994,16,Mirage,ES,Sedan,1
2995,19,Range Rover,4.6 SE,SUV,1
2996,14,Cherokee,Limited,SUV,1
2997,16,Galant,GTZ,Sedan,1
2998,21,XJ-Series,XJR,Sedan,1
2999,16,Galant,ES V6,Sedan,1
3000,17,Protege,LX,Sedan,1
3001,43,Silhouette,GL,Minivan,1
3002,43,Aurora,4,Sedan,1
3003,3,V70,XC,Wagon,1
3004,2,3 Series,328i,Sedan,2
3005,2,3 Series,323iT,Wagon,1
3006,7,F-150,XL,Extended Cab,1
3007,19,Discovery Series II,Base,SUV,1
3008,20,LS,V8,Sedan,1
3009,16,Mirage,DE,Sedan,1
3010,22,Passat,GLS V6,Wagon,1
3011,22,Jetta,GLS VR6,Sedan,1
3012,2,3 Series,323i,Convertible,2
3013,9,Integra,LS,Hatchback,1
3014,7,F-250 Super Duty,XLT,Extended Cab,1
3015,43,Aurora,Base,Sedan,1
3016,41,9-5,SE,Sedan,1
3017,2,3 Series,318ti,Hatchback,1
3018,32,envoy,Base,SUV,1
3019,31,Prelude,Base,Coupe,1
3020,14,Cherokee,Classic,SUV,1
3021,27,Neon,Highline,Sedan,1
3022,7,Escort,Base,Sedan,1
3023,36,Sunfire,GT,Coupe,1
3024,9,CL,3,Coupe,1
3025,4,200SX,SE,Coupe,1
3026,43,Eighty-Eight,LS,Sedan,1
3027,32,Suburban,1500,SUV,1
3028,22,Passat,GLX V6,Sedan,1
3029,15,C-Class,C220,Sedan,1
3030,9,Legend,LS,Sedan,1
3031,9,Integra,LS,Sedan,1
3032,23,Camry,DX,Sedan,1
3033,23,Camry,LE,Coupe,1
3034,37,S-Series,SC2,Coupe,1
3035,3,850,GLT,Sedan,1
3036,5,S-10,LS,Extended Cab,2
3037,39,Cougar,XR7,Coupe,1
3038,31,Accord,10th Anniversary,Sedan,1
3039,5,C/K 1500 Series,Cheyenne,Regular Cab,1
3040,5,Corvette,Base,Hatchback,1
3041,32,Sierra 1500,Base,Double Cab,1
3042,13,Q60 Coupe,IPL,Q60 Coupe,2
3043,14,Grand Cherokee,SRT,SUV,1
3044,1,Cadenza,Limited,Sedan,1
3045,31,Fit,EX,Hatchback,1
3046,14,Wrangler,Unlimited Rubicon Hard Rock,SUV,1
3047,24,Forester,2.5i PZEV,SUV,2
3048,33,Promaster Cargo Van,1500 High Roof,Promaster Cargo Van,1
3049,2,1 Series,128i SULEV,Convertible,1
3050,23,Tundra,Limited FFV,CrewMax Cab,1
3051,22,Passat,V6 SEL Premium,Sedan,1
3052,12,Enclave,Convenience Group,SUV,1
3053,5,Silverado 2500HD,Work Truck,Regular Cab,1
3054,2,4 Series,428i SULEV,Convertible,1
3055,2,3 Series,328d,Sedan,1
3056,5,Sonic,LS,Hatchback,1
3057,29,300,C John Varvatos,Sedan,1
3058,27,Dart,SXT,Sedan,2
3059,28,500,C Abarth,Convertible,2
3060,28,500,Abarth,Hatchback,2
3061,7,Fusion Energi,SE Luxury,Sedan,1
3062,2,2 Series,M235i,Coupe,1
3063,7,Transit Connect,Wagon XLT Premium,Minivan,1
3064,31,Fit,Sport w/Navigation,Hatchback,1
3065,14,Grand Cherokee,SRT8,SUV,1
3066,19,Range Rover Sport,Luxury,SUV,1
3067,18,Cooper Paceman,S,Hatchback,1
3068,18,Cooper Paceman,S ALL4,Hatchback,1
3069,18,Cooper Countryman,S ALL4,Wagon,2
3070,4,Altima,3.5 S,Sedan,1
3071,4,Juke,NISMO,Hatchback,1
3072,4,Sentra,FE+ S,Sedan,2
3073,12,Regal,Premium I,Sedan,1
3074,8,XTS,Vsport Premium,Sedan,1
3075,8,CTS,Standard,Sedan,1
3076,24,Impreza WRX,Premium,Sedan,2
3077,24,Impreza,2.0i Premium PZEV,Sedan,1
3078,24,Tribeca,3.6R Limited,SUV,1
3079,23,Tundra,Platinum FFV,CrewMax Cab,1
3080,23,Tacoma,PreRunner V6,Access Cab,1
3081,23,Highlander,Plus,SUV,1
3082,23,Prius v,Five,Wagon,1
3083,22,Touareg,TDI Executive,SUV,1
3084,22,Beetle,2.0L TDI,Hatchback,2
3085,12,Enclave,Premium Group,SUV,1
3086,12,LaCrosse,Convenience Group,Sedan,1
3087,2,1 Series,135i,Convertible,2
3088,5,Cruze,1LT,Sedan,2
3089,29,300,S V8,Sedan,1
3090,29,300,C Luxury Series,Sedan,1
3091,5,Sonic,LTZ,Hatchback,1
3092,27,Avenger,SXT Plus,Sedan,1
3093,7,Edge,SE Fleet,SUV,1
3094,5,Corvette Stingray,Base,Convertible,1
3095,5,Cruze,Diesel,Sedan,1
3096,5,Silverado 1500,Work Truck,Double Cab,1
3097,13,G Coupe,IPL,G Coupe,2
3098,5,Cruze,2LT,Sedan,2
3099,4,NV,2500 SV,Van,1
3100,24,Impreza,2.0i Sport Premium PZEV,Hatchback,1
3101,33,3500,Laramie Longhorn Limited Edition,Crew Cab,1
3102,23,Tacoma,X-Runner V6,Access Cab,1
3103,22,Eos,Komfort SULEV,Convertible,1
3104,6,S5,Premium Plus quattro,Coupe,2
3105,6,Q7,TDI Premium quattro,SUV,1
3106,22,Passat,SEL PZEV,Sedan,1
3107,2,3 Series,328i xDrive,Coupe,1
3108,5,Aveo,Aveo5 1LT,Hatchback,1
3109,5,Aveo,Aveo5 2LT,Hatchback,1
3110,5,Impala Limited,LS Fleet,Sedan,1
3111,27,Caliber,Express,Wagon,2
3112,13,FX,FX50,SUV,1
3113,11,Genesis Coupe,2.0T R-Spec,Genesis Coupe,1
3114,13,M37,x,Sedan,1
3115,1,Forte,Koup SX,Koup,2
3116,1,Rio,Rio5 LX,Hatchback,1
3117,17,CX-7,i Touring,SUV,1
3118,17,Mazdaspeed 3,Sport,Hatchback,2
3119,16,Lancer Sportback,ES,Hatchback,2
3120,2,1 Series,135i,Coupe,2
3121,8,STS,V8 Luxury,Sedan,1
3122,7,F-250 Super Duty,XL,SuperCab,2
3123,22,Passat,Turbo,Sedan,1
3124,2,3 Series,328xi,Wagon,1
3125,6,Q7,4.2 quattro,SUV,1
3126,5,Colorado,Base,Extended Cab,1
3127,42,Aerio,SX Premium,Wagon,1
3128,27,Dakota,Laramie,Quad Cab,1
3129,29,Crossfire,Limited,Convertible,1
3130,14,Wrangler,Unlimited,SUV,1
3131,5,Colorado,Z71 LS,Crew Cab,1
3132,7,Freestar,S,Minivan,1
3133,7,F-150,SVT Lightning,Regular Cab,1
3134,42,Forenza,S,Sedan,2
3135,41,9-3,Arc,Sedan,2
3136,3,S60,2.4,Sedan,2
3137,27,Caravan,eC,Minivan,1
3138,7,Ranger,Edge,SuperCab,2
3139,5,Tracker,LT,SUV,1
3140,1,Sephia,Base,Sedan,1
3141,17,Protege,ES,Sedan,1
3142,32,Jimmy,SLE,SUV,1
3143,36,Firebird,Formula,Hatchback,1
3144,31,Civic,HX,Coupe,1
3145,31,CR-V,Base,SUV,1
3146,31,Accord,EX-L V-6 w/Navigation,Sedan,1
3147,17,Mazda2,Touring,Hatchback,2
3148,9,MDX,SH-AWD w/Technology and Entertainment Packages,SUV,1
3149,19,Range Rover Evoque,Prestige Premium,SUV,1
3150,2,2 Series,M235i,Coupe,2
3151,16,Lancer,GT,Sedan,1
3152,24,Impreza,2.0i Limited PZEV,Hatchback,1
3153,9,MDX,Advance Package,SUV,1
3154,28,500,C Pop,Convertible,1
3155,17,Mazda3,s Grand Touring,Sedan,2
3156,17,Mazda3,i Touring,Hatchback,2
3157,22,GLI,Base,Sedan,1
3158,5,Colorado,LT1,Extended Cab,1
3159,2,7 Series,750Li xDrive,Sedan,1
3160,1,Rio,SX,Sedan,2
3161,31,Accord,LX-P,Sedan,2
3162,4,Quest,3.5,Minivan,1
3163,24,Impreza,WRX,Sedan,1
3164,2,3 Series,335xi,Sedan,2
3165,5,Silverado 3500HD,LT2,Crew Cab,1
3166,5,Malibu Hybrid,Base,Sedan,1
3167,5,HHR,SS,Wagon,1
3168,5,Colorado,LS,Regular Cab,1
3169,27,Caliber,SXT,Wagon,2
3170,29,Pacifica,LX,Wagon,1
3171,27,Dakota,SXT,Crew Cab,1
3172,17,Tribute,i Grand Touring,SUV,1
3173,4,Altima,3.5 SE,Sedan,2
3174,36,Vibe,Base,Wagon,2
3175,22,New Beetle,S,Hatchback,2
3176,3,C30,T5 Version 1.0,Hatchback,1
3177,22,Passat,Lux,Wagon,1
3178,22,Rabbit,S,Hatchback,1
3179,7,Focus,ZXW SES,Wagon,1
3180,32,Sierra 1500 Classic,SLT,Crew Cab,1
3181,32,Sierra 1500 Classic,SL2,Crew Cab,1
3182,17,Mazda3,s Touring,Sedan,1
3183,16,Eclipse Spyder,GS,Convertible,2
3184,41,9-3,2.0T,Sedan,2
3185,9,RSX,Base,Hatchback,2
3186,6,A4,2.0T Avant quattro,Wagon,1
3187,29,Sebring,Base,Convertible,1
3188,27,Ram Pickup 1500,SLT,Quad Cab,2
3189,16,Lancer Evolution,IX,Sedan,2
3190,4,Altima,3.5 SE-R,Sedan,1
3191,37,ION,3,Coupe,2
3192,36,G6,GTP,Coupe,2
3193,36,GTO,Base,Coupe,1
3194,22,Jetta,2.0T,Sedan,1
3195,5,Cobalt,Base,Coupe,1
3196,5,Colorado,Z71,Extended Cab,1
3197,5,Colorado,Z85,Regular Cab,1
3198,29,Sebring,Limited,Coupe,1
3199,7,Focus,ZX3 SES,Hatchback,1
3200,32,Canyon,Z71 SLE Base,Crew Cab,1
3201,11,Tucson,LX,SUV,1
3202,37,Relay,2,Minivan,1
3203,22,Jetta,GLS PZEV,Sedan,1
3204,6,A4,3,Convertible,1
3205,5,Cavalier,LS,Coupe,2
3206,7,F-150 Heritage,XLT,SuperCab,2
3207,7,Ranger,Edge,Regular Cab,1
3208,32,Canyon,Z71 SLE,Crew Cab,1
3209,39,Monterey,Luxury,Minivan,1
3210,16,Galant,LS V6,Sedan,1
3211,4,Frontier,SVE-V6,Crew Cab,1
3212,42,Verona,EX,Sedan,1
3213,42,Forenza,LX,Sedan,1
3214,37,ION,2,Coupe,1
3215,23,Tacoma,Base,Xtracab,1
3216,6,TT,180hp,Convertible,1
3217,5,S-10,Base,Extended Cab,2
3218,5,Silverado 1500,SS,Extended Cab,1
3219,27,Ram Cargo,2500,Van,1
3220,7,F-150,XL,SuperCab,2
3221,7,Windstar,Limited,Minivan,1
3222,7,Mustang,Premium,Convertible,2
3223,22,New Beetle,GLS,Convertible,2
3224,22,Passat,GLS V6,Sedan,1
3225,27,Neon,Base,Sedan,1
3226,27,Neon,Base,Sedan,2
3227,15,C-Class,C230,Hatchback,2
3228,17,Truck,B3000,Cab Plus,1
3229,45,Rodeo Sport,S V6,SUV,1
3230,39,Grand Marquis,LSE,Sedan,1
3231,36,Sunfire,SE,Sedan,1
3232,16,Eclipse,RS,Hatchback,1
3233,15,E-Class,E430 4MATIC,Sedan,1
3234,6,A6,4.2 quattro,Sedan,2
3235,6,A6,2.8,Sedan,1
3236,5,Tracker,Base,SUV,1
3237,15,CLK-Class,CLK430,Convertible,1
3238,1,Spectra,GSX,Hatchback,1
3239,2,3 Series,323i,Sedan,2
3240,22,Jetta,GLS,Wagon,2
3241,2,3 Series,323Ci,Coupe,1
3242,6,A4,2.8 quattro,Sedan,2
3243,7,Escort,ZX2,Coupe,2
3244,5,Blazer,Trailblazer,SUV,1
3245,32,Sierra 1500,SL,Regular Cab,1
3246,43,Alero,GL,Sedan,1
3247,4,Frontier,XE,Regular Cab,2
3248,23,ECHO,Base,Coupe,2
3249,7,Explorer,XL,SUV,1
3250,7,F-150,Work,Extended Cab,1
3251,17,626,LX,Sedan,1
3252,17,B-Series Pickup,B3000 SE,Extended Cab,1
3253,42,Grand Vitara,JLX,SUV,1
3254,17,626,ES V6,Sedan,1
3255,23,4Runner,SR5,SUV,2
3256,22,Jetta,GLS (1999.5),Sedan,1
3257,7,Escort,LX,Sedan,1
3258,9,TL,2.5 Premium,Sedan,1
3259,43,Cutlass,GLS,Sedan,1
3260,23,Tacoma,Base,Extended Cab,1
3261,32,Sonoma,SL,Regular Cab,2
3262,3,850,GLT,Wagon,1
3263,5,S-10,Base,Regular Cab,2
3264,27,Spirit,Base,Sedan,1
3265,23,Corolla,DX,Wagon,1
3266,36,Bonneville,SSE,Sedan,1
3267,31,Accord Hybrid,EX-L,Sedan,1
3268,4,NV Cargo,2500 S,Van,1
3269,4,NV Cargo,3500 S,Van,1
3270,4,Pathfinder,SV Hybrid,SUV,1
3271,33,3500,Tradesman,Crew Cab,2
3272,12,Encore,Base,SUV,1
3273,2,3 Series,328d xDrive,Sedan,1
3274,2,3 Series Gran Turismo,328i xDrive,Hatchback,1
3275,2,6 Series Gran Coupe,640i xDrive,Sedan,1
3276,2,4 Series,435i,Coupe,1
3277,2,4 Series,428i xDrive SULEV,Coupe,1
3278,2,4 Series,435i,Convertible,1
3279,2,4 Series,435i xDrive,Coupe,1
3280,2,5 Series,535d xDrive,Sedan,1
3281,2,4 Series,428i xDrive,Coupe,1
3282,4,Juke,NISMO,Hatchback,2
3283,16,Outlander Sport,ES,SUV,2
3284,4,Xterra,Pro-4X,SUV,1
3285,22,Beetle,Turbo PZEV Fender Edition,Hatchback,1
3286,22,Passat,SEL Premium PZEV,Sedan,1
3287,12,Regal,GS,Sedan,1
3288,29,200,S,Sedan,1
3289,31,Civic,Natural Gas,Sedan,1
3290,18,Cooper Roadster,John Cooper Works,Convertible,2
3291,15,C-Class,C350,Coupe,1
3292,22,Beetle,Base,Hatchback,2
3293,5,Camaro,1LT,Coupe,2
3294,5,Colorado,LT1,Crew Cab,1
3295,27,Caliber,Uptown,Wagon,1
3296,13,G Convertible,G37,G Convertible,2
3297,14,Patriot,Latitude X,SUV,1
3298,4,Cube,1.8 S,Wagon,2
3299,7,F-350 Super Duty,XLT,Regular Cab,1
3300,1,Forte,EX,Sedan,2
3301,42,Kizashi,GTS,Sedan,1
3302,4,370Z,NISMO,Coupe,2
3303,6,A5,quattro,Coupe,1
3304,22,Beetle,2.5L,Hatchback,2
3305,22,Beetle,2.0T Turbo,Hatchback,2
3306,22,GLI,Autobahn,Sedan,1
3307,22,Passat,SEL,Sedan,1
3308,22,Passat,SE PZEV,Sedan,2
3309,7,F-150,Lariat Limited,SuperCrew,1
3310,32,Sierra 2500HD,Work Truck,Extended Cab,1
3311,31,Civic,DX-VP,Sedan,2
3312,11,Tucson,GL,SUV,2
3313,11,Santa Fe,GLS,SUV,2
3314,1,Sorento,Base,SUV,2
3315,23,Tundra,Tundra FFV,Double Cab,1
3316,6,A3,2.0T PZEV Premium,Wagon,2
3317,27,Ram Pickup 1500,Laramie,Crew Cab,1
3318,4,Versa,1.6,Sedan,2
3319,22,Golf,TDI,Hatchback,1
3320,6,A4,3.2 Premium Plus quattro,Sedan,1
3321,32,Yukon,SLT1,SUV,1
3322,38,GranTurismo,S,Coupe,1
3323,6,A3,2.0T PZEV,Wagon,1
3324,38,Quattroporte,Sport GT S Automatic,Sedan,1
3325,24,Legacy,3.0 R Limited,Sedan,1
3326,32,Sierra 1500 Classic,SLE1,Extended Cab,1
3327,31,Civic,GX,Sedan,1
3328,13,G35,Sport,Sedan,2
3329,24,Impreza,Outback Sport Special Edition,Wagon,1
3330,22,Eos,3.2L,Convertible,1
3331,27,Viper,SRT-10,Coupe,2
3332,27,Ram Pickup 2500,SLT,Quad Cab,2
3333,7,F-250 Super Duty,Lariat,Crew Cab,2
3334,32,Sierra 2500HD,Work Truck,Regular Cab,1
3335,32,Sierra 2500HD,SLE1,Regular Cab,1
3336,31,Element,EX-P,SUV,2
3337,42,Aerio,Base,Sedan,1
3338,24,Outback,3.0 R VDC Limited,Wagon,1
3339,24,Impreza,WRX,Wagon,2
3340,5,Aveo,Special Value,Sedan,1
3341,7,F-150,FX4,Regular Cab,1
3342,31,Accord,LX PZEV,Sedan,1
3343,31,Civic,Si,Hatchback,2
3344,32,Canyon,Z85 SL,Extended Cab,1
3345,28,500L,Trekking,Wagon,1
3346,17,Mazda3,SP23 Special Edition,Sedan,2
3347,24,Impreza,Outback Sport,Wagon,2
3348,42,XL-7,LX,SUV,1
3349,23,Matrix,XR,Wagon,2
3350,5,Colorado,Z71 LS,Extended Cab,1
3351,5,Colorado,ZQ8 LS,Extended Cab,1
3352,7,Mustang,Mach 1 Premium,Coupe,2
3353,32,Sierra 2500,SLE,Crew Cab,1
3354,1,Rio,Cinco,Wagon,1
3355,16,Endeavor,Limited,SUV,1
3356,15,C-Class,C240 4MATIC,Sedan,1
3357,17,MX-5 Miata,LS,Convertible,2
3358,11,Accent,GL,Hatchback,2
3359,31,Accord,LX V-6,Coupe,1
3360,17,Protege,DX,Sedan,2
3361,41,9-5,Aero,Sedan,1
3362,1,Spectra,GS,Hatchback,1
3363,43,Silhouette,Premiere,Minivan,1
3364,22,Cabrio,GLX,Convertible,1
3365,2,5 Series,525i,Wagon,1
3366,5,Blazer,TrailBlazer,SUV,1
3367,17,626,ES,Sedan,1
3368,16,Montero Sport,3.5XS,SUV,1
3369,22,Passat,GLX V6 4Motion,Sedan,1
3370,2,Z3,2.8,Convertible,2
3371,2,3 Series,328Ci,Coupe,2
3372,31,Accord,LX V6,Sedan,1
3373,45,Trooper,Limited,SUV,1
3374,32,Yukon Denali,Denali,SUV,1
3375,24,Legacy,Outback,Wagon,1
3376,7,F-150,Lariat,Extended Cab,1
3377,17,Millenia,Base,Sedan,1
3378,21,XJ-Series,XJ6,Sedan,1
3379,23,Corolla,DX,Sedan,1
3380,45,Trooper,S,SUV,1
3381,21,XJ,XJL Portfolio,Sedan,1
3382,33,2500,Laramie,Mega Cab,1
3383,23,Avalon Hybrid,Limited,Sedan,1
3384,23,Highlander,LE,SUV,1
3385,22,Passat,SEL Premium,Sedan,1
3386,22,GTI,Wolfsburg Edition,Hatchback,1
3387,9,RLX,Base,Sedan,1
3388,31,Ridgeline,RTL w/Leather,Crew Cab,1
3389,11,Elantra Coupe,SE,Elantra Coupe,2
3390,17,6,i Touring,Sedan,1
3391,33,2500,Laramie,Crew Cab,2
3392,23,Corolla,L,Sedan,2
3393,24,Legacy,2.5i Sport,Sedan,1
3394,23,Matrix,L,Hatchback,1
3395,22,Beetle,Turbo Fender Edition,Hatchback,1
3396,22,CC,Lux PZEV,Sedan,1
3397,22,Jetta Hybrid,SEL,Sedan,1
3398,22,GTI,Driver's Edition PZEV,Hatchback,1
3399,6,A8,L W12 6.3 quattro,Sedan,1
3400,5,Corvette,ZR1,Coupe,2
3401,27,Charger,SRT8 Superbee,Sedan,1
3402,7,Transit Connect,Wagon XLT,Minivan,1
3403,4,Frontier,PRO-4X,Crew Cab,2
3404,24,Impreza,WRX Premium,Sedan,2
3405,33,Dakota,BigHorn,Crew Cab,1
3406,24,Forester,2.5X Premium,SUV,2
3407,22,Jetta SportWagen,S,Wagon,1
3408,6,A3,2.0T PZEV Premium,Wagon,1
3409,11,Elantra,Blue,Sedan,1
3410,6,A3,2.0T PZEV,Wagon,2
3411,5,Silverado 1500,XFE,Crew Cab,1
3412,17,RX-8,Touring,Coupe,2
3413,23,Matrix,XRS,Hatchback,2
3414,47,V8 Vantage,N400 Roadster,Convertible,1
3415,6,R8,quattro,Coupe,2
3416,22,New Beetle,2.5L,Hatchback,2
3417,27,Dakota,SLT,Crew Cab,1
3418,15,M-Class,ML63 AMG,SUV,1
3419,4,350Z,Touring,Coupe,1
3420,4,Sentra,2.0 S,Sedan,2
3421,42,SX4,Sport,Sedan,2
3422,27,Nitro,SXT,SUV,2
3423,32,Sierra 1500 Classic,SLE1,Crew Cab,1
3424,26,911,Turbo,Coupe,1
3425,29,PT Cruiser,Base,Wagon,2
3426,32,Canyon,SLE,Extended Cab,1
3427,17,Mazda6,s Sport,Hatchback,1
3428,3,S40,T5,Sedan,2
3429,29,PT Cruiser,Touring,Wagon,2
3430,7,Expedition,XLT NBX,SUV,1
3431,7,Mustang,GT Deluxe,Convertible,1
3432,14,Wrangler,Unlimited,SUV,2
3433,11,Sonata,GL V6,Sedan,1
3434,4,Altima,3.5 SE-R,Sedan,2
3435,6,TT,250hp quattro,Convertible,1
3436,29,Crossfire,Base,Hatchback,1
3437,20,Town Car,Ultimate,Sedan,1
3438,22,Golf,GLS TDI,Hatchback,2
3439,5,S-10,LS,Crew Cab,1
3440,1,Sorento,EX,SUV,2
3441,41,9-3,Linear,Sedan,2
3442,3,V70,2.4T,Wagon,1
3443,6,A4,1.8T Avant quattro,Wagon,1
3444,5,S-10,LS,Regular Cab,2
3445,7,Escort,ZX2 Deluxe,Coupe,1
3446,10,IS 300,SportCross,Wagon,1
3447,14,Wrangler,SE,SUV,2
3448,11,Accent,L,Hatchback,1
3449,23,Sienna,XLE,Minivan,1
3450,22,Jetta,GLS,Sedan,2
3451,9,CL,3.2,Coupe,1
3452,3,S70,GLT SE,Sedan,1
3453,7,Mustang,GT,Convertible,2
3454,22,New Beetle,Base,Hatchback,2
3455,2,3 Series,328is,Coupe,1
3456,7,F-150,XLT,Regular Cab,2
3457,23,Pickup,Deluxe,Extended Cab,1
3458,24,Impreza WRX,Base,Hatchback,2
3459,24,XV Crosstrek,Hybrid Touring,SUV,1
3460,9,ILX,Hybrid w/Technology Package,Sedan,1
3461,5,Express,LS 2500,Van,1
3462,7,F-250 Super Duty,Platinum,Crew Cab,1
3463,24,BRZ,Limited,Coupe,1
3464,23,Avalon Hybrid,XLE Premium,Sedan,1
3465,24,Outback,2.5i PZEV,Wagon,2
3466,23,Venza,Limited,Wagon,1
3467,2,Z4,sDrive35i,Convertible,2
3468,28,500,C Lounge,Convertible,1
3469,19,LR4,Base,SUV,1
3470,18,Cooper Countryman,S,Wagon,2
3471,18,Cooper Roadster,S,Convertible,2
3472,4,Cube,1.8 Base,Wagon,2
3473,22,Golf,2.0L TDI,Hatchback,1
3474,22,Passat,S PZEV,Sedan,2
3475,22,Jetta,S PZEV,Sedan,2
