mar_id,mod_mrc_id,model,trim,body,mod_trm_id
794,4,Versa Note,1.6 SV,Hatchback,1
795,4,Versa Note,1.6 SV,Hatchback,2
796,4,Xterra,Off-Road,SUV,1
797,4,Xterra,Off-Road,SUV,2
798,4,Xterra,Pro-4X,SUV,1
799,4,Xterra,Pro-4X,SUV,2
800,4,Xterra,S,SUV,1
801,4,Xterra,S,SUV,2
802,4,Xterra,SE,SUV,1
803,4,Xterra,SE,SUV,2
804,4,Xterra,SE S/C,SUV,1
805,4,Xterra,SE S/C,SUV,2
806,4,Xterra,X,SUV,1
807,4,Xterra,X,SUV,2
808,4,Xterra,XE,SUV,1
809,4,Xterra,XE,SUV,2
810,4,Xterra,XE V6,SUV,1
811,5,Astro,Base,Minivan,1
812,5,Astro,LS,Minivan,1
813,5,Astro Cargo,Base,Minivan,1
814,5,Avalanche,1500,Crew Cab,1
815,5,Avalanche,1500 LS,Crew Cab,1
816,5,Avalanche,2500,Crew Cab,1
817,5,Avalanche,LS,Crew Cab,1
818,5,Avalanche,LT,Crew Cab,1
819,5,Avalanche,LT1,Crew Cab,1
820,5,Avalanche,LTZ,Crew Cab,1
821,5,Aveo,1LT,Sedan,1
822,5,Aveo,1LT,Sedan,2
823,5,Aveo,2LT,Sedan,1
824,5,Aveo,Aveo5 1LT,Hatchback,1
825,5,Aveo,Aveo5 1LT,Hatchback,2
826,5,Aveo,Aveo5 2LT,Hatchback,1
827,5,Aveo,Aveo5 2LT,Hatchback,2
828,5,Aveo,Aveo5 LS,Hatchback,1
829,5,Aveo,Aveo5 LS,Hatchback,2
830,5,Aveo,Aveo5 Special Value,Hatchback,1
831,5,Aveo,Aveo5 Special Value,Hatchback,2
832,5,Aveo,Base,Hatchback,1
833,5,Aveo,Base,Hatchback,2
834,5,Aveo,Base,Sedan,1
835,5,Aveo,Base,Sedan,2
836,5,Aveo,LS,Hatchback,1
837,5,Aveo,LS,Hatchback,2
838,5,Aveo,LS,Sedan,1
839,5,Aveo,LS,Sedan,2
840,5,Aveo,LT,Hatchback,1
841,5,Aveo,LT,Hatchback,2
842,5,Aveo,LT,Sedan,1
843,5,Aveo,Special Value,Sedan,1
844,5,Aveo,Special Value,Sedan,2
845,5,Black Diamond Avalanche,LS,Crew Cab,1
846,5,Black Diamond Avalanche,LT,Crew Cab,1
847,5,Black Diamond Avalanche,LTZ,Crew Cab,1
848,5,Blazer,Base,SUV,1
849,5,Blazer,LS,SUV,1
850,5,Blazer,LS,SUV,2
851,5,Blazer,LT,SUV,1
852,5,Blazer,TrailBlazer,SUV,1
853,5,Blazer,Trailblazer,SUV,1
854,5,Blazer,Xtreme,SUV,1
855,5,C/K 1500 Series,454SS,Regular Cab,1
856,5,C/K 1500 Series,Cheyenne,Extended Cab,1
857,5,C/K 1500 Series,Cheyenne,Regular Cab,1
858,5,C/K 1500 Series,Cheyenne,Regular Cab,2
859,5,C/K 1500 Series,Silverado,Extended Cab,1
860,5,C/K 2500 Series,Silverado,Extended Cab,1
861,5,C/K 3500 Series,Base,Crew Cab,1
862,5,C/K 3500 Series,Base,Regular Cab,1
863,5,C/K 3500 Series,LS,Crew Cab,1
864,5,Camaro,1LT,Convertible,1
865,5,Camaro,1LT,Coupe,1
866,5,Camaro,1LT,Coupe,2
867,5,Camaro,1SS,Coupe,1
868,5,Camaro,1SS,Coupe,2
869,5,Camaro,2LT,Convertible,1
870,5,Camaro,2LT,Coupe,1
871,5,Camaro,2LT,Coupe,2
872,5,Camaro,2SS,Convertible,1
873,5,Camaro,2SS,Convertible,2
874,5,Camaro,2SS,Coupe,1
875,5,Camaro,2SS,Coupe,2
876,5,Camaro,Base,Convertible,1
877,5,Camaro,Base,Convertible,2
878,5,Camaro,Base,Hatchback,1
879,5,Camaro,Base,Hatchback,2
880,5,Camaro,LS,Coupe,1
881,5,Camaro,LS,Coupe,2
882,5,Camaro,LT,Convertible,1
883,5,Camaro,LT,Convertible,2
884,5,Camaro,LT,Coupe,1
885,5,Camaro,LT,Coupe,2
886,5,Camaro,SS,Convertible,1
887,5,Camaro,SS,Convertible,2
888,5,Camaro,SS,Coupe,1
889,5,Camaro,SS,Coupe,2
890,5,Camaro,Z/28,Coupe,2
891,5,Camaro,Z28,Hatchback,1
892,5,Camaro,ZL1,Convertible,1
893,5,Camaro,ZL1,Convertible,2
894,5,Camaro,ZL1,Coupe,1
895,5,Camaro,ZL1,Coupe,2
896,5,Caprice,Base,Sedan,1
897,5,Caprice,Classic,Sedan,1
898,5,Captiva Sport,1LS Fleet,SUV,1
899,5,Captiva Sport,1LT Fleet,SUV,1
900,5,Captiva Sport,2LS Fleet,SUV,1
901,5,Captiva Sport,LS Fleet,SUV,1
902,5,Captiva Sport,LT Fleet,SUV,1
903,5,Captiva Sport,LTZ Fleet,SUV,1
904,5,Cavalier,Base,Coupe,1
905,5,Cavalier,Base,Coupe,2
906,5,Cavalier,Base,Sedan,1
907,5,Cavalier,Base,Sedan,2
908,5,Cavalier,LS,Coupe,1
909,5,Cavalier,LS,Coupe,2
910,5,Cavalier,LS,Sedan,1
911,5,Cavalier,LS Sport,Coupe,1
912,5,Cavalier,LS Sport,Coupe,2
913,5,Cavalier,LS Sport,Sedan,1
914,5,Cavalier,Z24,Convertible,1
915,5,Cavalier,Z24,Coupe,1
916,5,Cavalier,Z24,Sedan,1
917,5,Classic,Fleet,Sedan,1
918,5,Cobalt,Base,Coupe,1
919,5,Cobalt,Base,Coupe,2
920,5,Cobalt,Base,Sedan,1
921,5,Cobalt,Base,Sedan,2
922,5,Cobalt,LS,Coupe,1
923,5,Cobalt,LS,Coupe,2
924,5,Cobalt,LS,Sedan,1
925,5,Cobalt,LS,Sedan,2
926,5,Cobalt,LT,Coupe,1
927,5,Cobalt,LT,Coupe,2
928,5,Cobalt,LT,Sedan,1
929,5,Cobalt,LT,Sedan,2
930,5,Cobalt,LTZ,Sedan,1
931,5,Cobalt,SS,Coupe,1
932,5,Cobalt,SS,Coupe,2
933,5,Cobalt,SS,Sedan,1
934,5,Cobalt,SS,Sedan,2
935,5,Cobalt,Sport,Coupe,1
936,5,Cobalt,Sport,Coupe,2
937,5,Cobalt,Sport,Sedan,1
938,5,Cobalt,XFE,Coupe,2
939,5,Cobalt,XFE,Sedan,2
940,5,Colorado,1LT,Crew Cab,1
941,5,Colorado,1LT,Extended Cab,1
942,5,Colorado,1LT,Regular Cab,1
943,5,Colorado,2LT,Crew Cab,1
944,5,Colorado,Base,Extended Cab,1
945,5,Colorado,Base,Extended Cab,2
946,5,Colorado,LS,Extended Cab,1
947,5,Colorado,LS,Extended Cab,2
948,5,Colorado,LS,Regular Cab,1
949,5,Colorado,LS,Regular Cab,2
950,5,Colorado,LT,Crew Cab,1
951,5,Colorado,LT,Extended Cab,1
952,5,Colorado,LT,Regular Cab,1
953,5,Colorado,LT,Regular Cab,2
954,5,Colorado,LT1,Crew Cab,1
955,5,Colorado,LT1,Extended Cab,1
956,5,Colorado,LT1,Extended Cab,2
957,5,Colorado,LT1,Regular Cab,1
958,5,Colorado,LT2,Crew Cab,1
959,5,Colorado,Work Truck,Extended Cab,1
960,5,Colorado,Work Truck,Regular Cab,1
961,5,Colorado,Work Truck,Regular Cab,2
962,5,Colorado,Z71,Extended Cab,1
963,5,Colorado,Z71,Regular Cab,1
964,5,Colorado,Z71 LS,Crew Cab,1
965,5,Colorado,Z71 LS,Extended Cab,1
966,5,Colorado,Z85,Extended Cab,1
967,5,Colorado,Z85,Extended Cab,2
968,5,Colorado,Z85,Regular Cab,1
969,5,Colorado,Z85,Regular Cab,2
970,5,Colorado,Z85 LS Base,Crew Cab,1
971,5,Colorado,Z85 LS Base,Crew Cab,2
972,5,Colorado,ZQ8,Extended Cab,1
973,5,Colorado,ZQ8,Extended Cab,2
974,5,Colorado,ZQ8,Regular Cab,1
975,5,Colorado,ZQ8 LS,Crew Cab,1
976,5,Colorado,ZQ8 LS,Extended Cab,1
977,5,Colorado,ZQ8 LS,Extended Cab,2
978,5,Colorado,ZQ8 LS,Regular Cab,1
979,5,Corsica,Base,Sedan,1
980,5,Corvette,427,Convertible,1
981,5,Corvette,427,Convertible,2
982,5,Corvette,Base,Convertible,1
983,5,Corvette,Base,Convertible,2
984,5,Corvette,Base,Coupe,1
985,5,Corvette,Base,Coupe,2
986,5,Corvette,Base,Hatchback,1
987,5,Corvette,GS,Convertible,1
988,5,Corvette,GS,Convertible,2
989,5,Corvette,GS,Coupe,1
990,5,Corvette,GS,Coupe,2
991,5,Corvette,Grand Sport,Convertible,2
992,5,Corvette,Grand Sport,Coupe,1
993,5,Corvette,Grand Sport,Coupe,2
994,5,Corvette,Hardtop,Coupe,2
995,5,Corvette,Stingray,Coupe,1
996,5,Corvette,Z06,Coupe,2
997,5,Corvette,Z06 Competition Sport Spec Ed,Coupe,2
998,5,Corvette,ZR1,Coupe,2
999,5,Corvette Stingray,Base,Convertible,1
1000,5,Corvette Stingray,Base,Convertible,2
1001,5,Corvette Stingray,Base,Coupe,1
1002,5,Corvette Stingray,Base,Coupe,2
1003,5,Corvette Stingray,Z51,Convertible,1
1004,5,Corvette Stingray,Z51,Convertible,2
1005,5,Corvette Stingray,Z51,Coupe,1
1006,5,Corvette Stingray,Z51,Coupe,2
1007,5,Cruze,1LT,Sedan,1
1008,5,Cruze,1LT,Sedan,2
1009,5,Cruze,2LT,Sedan,1
1010,5,Cruze,2LT,Sedan,2
1011,5,Cruze,Diesel,Sedan,1
1012,5,Cruze,Eco,Sedan,1
1013,5,Cruze,Eco,Sedan,2
1014,5,Cruze,LS,Sedan,1
1015,5,Cruze,LS,Sedan,2
1016,5,Cruze,LT Fleet,Sedan,1
1017,5,Cruze,LTZ,Sedan,1
1018,5,Equinox,LS,SUV,1
1019,5,Equinox,LT,SUV,1
1020,5,Equinox,LT1,SUV,1
1021,5,Equinox,LT2,SUV,1
1022,5,Equinox,LTZ,SUV,1
1023,5,Equinox,Sport,SUV,1
1024,5,Express,1500,Van,1
1025,5,Express,3500,Van,1
1026,5,Express,LS 1500,Van,1
1027,5,Express,LS 2500,Van,1
1028,5,Express,LS 3500,Van,1
1029,5,Express Cargo,1500,Van,1
1030,5,Express Cargo,2500,Van,1
1031,5,Express Cargo,3500,Van,1
1032,5,Express Cargo,G1500,Van,1
1033,5,Express Cargo,G3500,Van,1
1034,5,HHR,LS,Wagon,1
1035,5,HHR,LS,Wagon,2
1036,5,HHR,LT,Wagon,1
1037,5,HHR,LT,Wagon,2
1038,5,HHR,Panel LS,Wagon,1
1039,5,HHR,Panel LT,Wagon,1
1040,5,HHR,Panel LT,Wagon,2
1041,5,HHR,SS,Wagon,1
1042,5,HHR,SS,Wagon,2
1043,5,Impala,50th Anniversary,Sedan,1
1044,5,Impala,Base,Sedan,1
1045,5,Impala,LS,Sedan,1
1046,5,Impala,LS Fleet,Sedan,1
1047,5,Impala,LT,Sedan,1
1048,5,Impala,LT Fleet,Sedan,1
1049,5,Impala,LT2,Sedan,1
1050,5,Impala,LTZ,Sedan,1
1051,5,Impala,LTZ,Sedan,2
1052,5,Impala,SS,Sedan,1
1053,5,Impala Limited,LS Fleet,Sedan,1
1054,5,Impala Limited,LT Fleet,Sedan,1
1055,5,Impala Limited,LTZ Fleet,Sedan,1
1056,5,Lumina,Base,Sedan,1
1057,5,Lumina,LS,Sedan,1
1058,5,Malibu,Base,Sedan,1
1059,5,Malibu,Eco,Sedan,1
1060,5,Malibu,Fleet,Sedan,1
1061,5,Malibu,LS,Sedan,1
1062,5,Malibu,LS Fleet,Sedan,1
1063,5,Malibu,LT,Sedan,1
1064,5,Malibu,LT1,Sedan,1
1065,5,Malibu,LT2,Sedan,1
1066,5,Malibu,LTZ,Sedan,1
1067,5,Malibu,SS,Sedan,1
1068,5,Malibu Classic,LS Fleet,Sedan,1
1069,5,Malibu Classic,LT,Sedan,1
1070,5,Malibu Hybrid,Base,Sedan,1
1071,5,Malibu Maxx,Fleet,Hatchback,1
1072,5,Malibu Maxx,LS,Hatchback,1
1073,5,Malibu Maxx,LS Fleet,Hatchback,1
1074,5,Malibu Maxx,LT,Hatchback,1
1075,5,Malibu Maxx,LTZ,Hatchback,1
1076,5,Malibu Maxx,SS,Hatchback,1
1077,5,Monte Carlo,LS,Coupe,1
1078,5,Monte Carlo,LT,Coupe,1
1079,5,Monte Carlo,LTZ,Coupe,1
1080,5,Monte Carlo,SS,Coupe,1
1081,5,Monte Carlo,Z34,Coupe,1
1082,5,Prizm,Base,Sedan,1
1083,5,Prizm,LSi,Sedan,1
1084,5,Prizm,LSi,Sedan,2
1085,5,S-10,Base,Extended Cab,1
1086,5,S-10,Base,Extended Cab,2
1087,5,S-10,Base,Regular Cab,1
1088,5,S-10,Base,Regular Cab,2
1089,5,S-10,LS,Crew Cab,1
1090,5,S-10,LS,Extended Cab,1
1091,5,S-10,LS,Extended Cab,2
1092,5,S-10,LS,Regular Cab,1
1093,5,S-10,LS,Regular Cab,2
1094,5,S-10 Blazer,Base,SUV,1
1095,5,S-10 Blazer,Base,SUV,2
1096,5,SS,Base,Sedan,1
1097,5,SSR,LS,Regular Cab,1
1098,5,SSR,LS,Regular Cab,2
1099,5,Silverado 1500,Base,Extended Cab,1
1100,5,Silverado 1500,Base,Extended Cab,2
1101,5,Silverado 1500,Base,Regular Cab,1
1102,5,Silverado 1500,Base,Regular Cab,2
1103,5,Silverado 1500,High Country,Crew Cab,1
1104,5,Silverado 1500,LS,Crew Cab,1
1105,5,Silverado 1500,LS,Extended Cab,1
1106,5,Silverado 1500,LS,Regular Cab,1
1107,5,Silverado 1500,LS,Regular Cab,2
1108,5,Silverado 1500,LS2,Crew Cab,1
1109,5,Silverado 1500,LT,Crew Cab,1
1110,5,Silverado 1500,LT,Double Cab,1
1111,5,Silverado 1500,LT,Extended Cab,1
1112,5,Silverado 1500,LT,Regular Cab,1
1113,5,Silverado 1500,LT1,Extended Cab,1
1114,5,Silverado 1500,LT1,Regular Cab,1
1115,5,Silverado 1500,LT2,Crew Cab,1
1116,5,Silverado 1500,LT3,Crew Cab,1
1117,5,Silverado 1500,LTZ,Crew Cab,1
1118,5,Silverado 1500,LTZ,Double Cab,1
1119,5,Silverado 1500,LTZ,Extended Cab,1
1120,5,Silverado 1500,SS,Extended Cab,1
1121,5,Silverado 1500,Work Truck,Crew Cab,1
1122,5,Silverado 1500,Work Truck,Double Cab,1
1123,5,Silverado 1500,Work Truck,Extended Cab,1
1124,5,Silverado 1500,Work Truck,Regular Cab,1
1125,5,Silverado 1500,Work Truck,Regular Cab,2
1126,5,Silverado 1500,XFE,Crew Cab,1
1127,5,Silverado 1500,Z71,Crew Cab,1
1128,5,Silverado 1500,Z71,Extended Cab,1
1129,5,Silverado 1500,Z71,Regular Cab,1
1130,5,Silverado 1500,Z71 LT,Double Cab,1
1131,5,Silverado 1500 Classic,LS,Extended Cab,1
1132,5,Silverado 1500 Classic,LS,Regular Cab,1
1133,5,Silverado 1500 Classic,LS,Regular Cab,2
1134,5,Silverado 1500 Classic,LS2,Crew Cab,1
1135,5,Silverado 1500 Classic,LT3,Crew Cab,1
1136,5,Silverado 1500 Classic,Work Truck,Extended Cab,1
1137,5,Silverado 1500 Classic,Work Truck,Regular Cab,1
1138,5,Silverado 1500 Classic,Work Truck,Regular Cab,2
1139,5,Silverado 1500 Hybrid,Base,Crew Cab,1
1140,5,Silverado 1500HD,LS,Crew Cab,1
1141,5,Silverado 1500HD,LT,Crew Cab,1
1142,5,Silverado 1500HD,LT2,Crew Cab,1
1143,5,Silverado 2500,Base,Extended Cab,1
1144,5,Silverado 2500,Base,Regular Cab,1
1145,5,Silverado 2500,HD,Extended Cab,1
1146,5,Silverado 2500,HD LS,Regular Cab,1
1147,5,Silverado 2500,LS,Crew Cab,1
1148,5,Silverado 2500,LT,Crew Cab,1
1149,5,Silverado 2500HD,Base,Crew Cab,1
1150,5,Silverado 2500HD,Base,Extended Cab,1
1151,5,Silverado 2500HD,Base,Regular Cab,1
1152,5,Silverado 2500HD,LS,Crew Cab,1
1153,5,Silverado 2500HD,LS,Extended Cab,1
1154,5,Silverado 2500HD,LS,Extended Cab,2
1155,5,Silverado 2500HD,LS,Regular Cab,1
1156,5,Silverado 2500HD,LT,Crew Cab,1
1157,5,Silverado 2500HD,LT,Extended Cab,1
1158,5,Silverado 2500HD,LT1,Extended Cab,1
1159,5,Silverado 2500HD,LT1,Regular Cab,1
1160,5,Silverado 2500HD,LT2,Crew Cab,1
1161,5,Silverado 2500HD,LT2,Extended Cab,1
1162,5,Silverado 2500HD,LT3,Crew Cab,1
1163,5,Silverado 2500HD,LTZ,Crew Cab,1
1164,5,Silverado 2500HD,LTZ,Extended Cab,1
1165,5,Silverado 2500HD,Work Truck,Crew Cab,1
1166,5,Silverado 2500HD,Work Truck,Extended Cab,1
1167,5,Silverado 2500HD,Work Truck,Regular Cab,1
1168,5,Silverado 2500HD Classic,LS,Crew Cab,1
1169,5,Silverado 2500HD Classic,LS,Extended Cab,1
1170,5,Silverado 2500HD Classic,LT3,Crew Cab,1
1171,5,Silverado 2500HD Classic,LT3,Crew Cab,2
1172,5,Silverado 2500HD Classic,Work Truck,Crew Cab,1
1173,5,Silverado 2500HD Classic,Work Truck,Extended Cab,1
1174,5,Silverado 2500HD Classic,Work Truck,Regular Cab,1
1175,5,Silverado 3500,LS,Crew Cab,1
1176,5,Silverado 3500,LS,Crew Cab,2
1177,5,Silverado 3500,LT,Crew Cab,1
1178,5,Silverado 3500,LT1,Crew Cab,1
1179,5,Silverado 3500,Work Truck,Crew Cab,1
1180,5,Silverado 3500 Classic,LT1,Crew Cab,1
1181,5,Silverado 3500HD,LT,Crew Cab,1
1182,5,Silverado 3500HD,LT1,Crew Cab,1
1183,5,Silverado 3500HD,LT2,Crew Cab,1
1184,5,Silverado 3500HD,LTZ,Crew Cab,1
1185,5,Silverado 3500HD,Work Truck,Crew Cab,1
1186,5,Silverado 3500HD,Work Truck,Regular Cab,1
1187,5,Sonic,LS,Hatchback,1
1188,5,Sonic,LS,Hatchback,2
1189,5,Sonic,LS,Sedan,1
1190,5,Sonic,LS,Sedan,2
1191,5,Sonic,LT,Hatchback,1
1192,5,Sonic,LT,Hatchback,2
1193,5,Sonic,LT,Sedan,1
1194,5,Sonic,LT,Sedan,2
1195,5,Sonic,LTZ,Hatchback,1
1196,5,Sonic,LTZ,Sedan,1
1197,5,Sonic,LTZ,Sedan,2
1198,5,Sonic,RS,Hatchback,1
1199,5,Sonic,RS,Hatchback,2
1200,5,Spark,1LT,Hatchback,1
1201,5,Spark,1LT,Hatchback,2
1202,5,Spark,2LT,Hatchback,1
1203,5,Spark,2LT,Hatchback,2
1204,5,Spark,LS,Hatchback,1
1205,5,Spark,LS,Hatchback,2
1206,5,Suburban,1500,SUV,1
1207,5,Suburban,1500 LS,SUV,1
1208,5,Suburban,1500 LT,SUV,1
1209,5,Suburban,1500 LT1,SUV,1
1210,5,Suburban,1500 LTZ,SUV,1
1211,5,Suburban,2500,SUV,1
1212,5,Suburban,2500 LS,SUV,1
1213,5,Suburban,2500 LT,SUV,1
1214,5,Suburban,LS,SUV,1
1215,5,Suburban,LS 1500,SUV,1
1216,5,Suburban,LT,SUV,1
1217,5,Suburban,LT 1500,SUV,1
1218,5,Suburban,LT 2500,SUV,1
1219,5,Suburban,LTZ,SUV,1
1220,5,Suburban,LTZ 1500,SUV,1
1221,5,Tahoe,Base,SUV,1
1222,5,Tahoe,Fleet,SUV,1
1223,5,Tahoe,LS,SUV,1
1224,5,Tahoe,LT,SUV,1
1225,5,Tahoe,LT2,SUV,1
1226,5,Tahoe,LT2 XFE,SUV,1
1227,5,Tahoe,LTZ,SUV,1
1228,5,Tahoe Hybrid,Base,SUV,1
1229,5,Tahoe Limited/Z71,Z71,SUV,1
1230,5,Tracker,Base,SUV,1
1231,5,Tracker,Base,SUV,2
1232,5,Tracker,LT,SUV,1
1233,5,Tracker,ZR2,SUV,1
1234,5,TrailBlazer,EXT LT,SUV,1
1235,5,TrailBlazer,Fleet,SUV,1
1236,5,TrailBlazer,LS,SUV,1
1237,5,TrailBlazer,LT,SUV,1
1238,5,TrailBlazer,LT3,SUV,1
1239,5,TrailBlazer,LTZ,SUV,1
1240,5,TrailBlazer,SS,SUV,1
1241,5,TrailBlazer EXT,LS,SUV,1
1242,5,TrailBlazer EXT,LT,SUV,1
1243,5,Traverse,LS,SUV,1
1244,5,Traverse,LT,SUV,1
1245,5,Traverse,LT1,SUV,1
1246,5,Traverse,LT2,SUV,1
1247,5,Traverse,LTZ,SUV,1
1248,5,Uplander,Base,Minivan,1
1249,5,Uplander,Cargo,Minivan,1
1250,5,Uplander,LS,Minivan,1
1251,5,Uplander,LT,Minivan,1
1252,5,Venture,Base,Minivan,1
1253,5,Venture,LS,Minivan,1
1254,5,Venture,LT,Minivan,1
1255,5,Venture,LT Entertainer,Minivan,1
1256,5,Venture,Plus,Minivan,1
1257,5,Venture,Value,Minivan,1
1258,5,Venture,Warner Bros.,Minivan,1
1259,5,Venture,Warner Brothers,Minivan,1
1260,5,Volt,Base,Hatchback,1
1261,5,malibu,ls,sedan,1
1262,6,A3,1.8 TFSI Premium,Sedan,1
1263,6,A3,1.8 TFSI Premium Plus,Sedan,1
1264,6,A3,2.0 TDI Premium,Wagon,1
1265,6,A3,2.0 TFSI Premium Plus quattro,Sedan,1
1266,6,A3,2.0T,Wagon,1
1267,6,A3,2.0T,Wagon,2
1268,6,A3,2.0T PZEV,Wagon,1
1269,6,A3,2.0T PZEV,Wagon,2
1270,6,A3,2.0T PZEV Premium,Wagon,1
1271,6,A3,2.0T PZEV Premium,Wagon,2
1272,6,A3,2.0T Premium,Wagon,1
1273,6,A3,2.0T Premium,Wagon,2
1274,6,A3,2.0T Premium Plus,Wagon,1
1275,6,A3,2.0T quattro,Wagon,1
1276,6,A3,3.2 quattro,Wagon,1
1277,6,A4,1.8T,Convertible,1
1278,6,A4,1.8T,Sedan,1
1279,6,A4,1.8T,Sedan,2
1280,6,A4,1.8T Avant quattro,Wagon,1
1281,6,A4,1.8T Avant quattro,Wagon,2
1282,6,A4,1.8T quattro,Sedan,1
1283,6,A4,1.8T quattro,Sedan,2
1284,6,A4,2.0T,Convertible,1
1285,6,A4,2.0T,Sedan,1
1286,6,A4,2.0T,Sedan,2
1287,6,A4,2.0T Avant Premium quattro,Wagon,1
1288,6,A4,2.0T Avant quattro,Wagon,1
1289,6,A4,2.0T Avant quattro,Wagon,2
1290,6,A4,2.0T Premium,Sedan,1
1291,6,A4,2.0T Premium Avant quattro,Wagon,1
1292,6,A4,2.0T Premium Plus,Sedan,1
1293,6,A4,2.0T Premium Plus quattro,Sedan,1
1294,6,A4,2.0T Premium Plus quattro,Sedan,2
1295,6,A4,2.0T Premium quattro,Sedan,1
1296,6,A4,2.0T Premium quattro,Sedan,2
1297,6,A4,2.0T Prestige,Sedan,1
1298,6,A4,2.0T Prestige quattro,Sedan,1
1299,6,A4,2.0T quattro,Convertible,1
1300,6,A4,2.0T quattro,Sedan,1
1301,6,A4,2.0T quattro,Sedan,2
1302,6,A4,2.8 Avant quattro,Wagon,1
1303,6,A4,2.8 quattro,Sedan,1
1304,6,A4,2.8 quattro,Sedan,2
1305,6,A4,3,Convertible,1
1306,6,A4,3,Sedan,1
1307,6,A4,3.0 Avant quattro,Wagon,1
1308,6,A4,3.0 quattro,Convertible,1
1309,6,A4,3.0 quattro,Sedan,1
1310,6,A4,3.0 quattro,Sedan,2
1311,6,A4,3.2,Sedan,1
1312,6,A4,3.2 Avant quattro,Wagon,1
1313,6,A4,3.2 Premium Plus quattro,Sedan,1
1314,6,A4,3.2 quattro,Convertible,1
1315,6,A4,3.2 quattro,Sedan,1
1316,6,A4,3.2 quattro,Sedan,2
1317,6,A5,2.0T Premium,Convertible,1
1318,6,A5,2.0T Premium Plus quattro,Convertible,1
1319,6,A5,2.0T Premium Plus quattro,Coupe,1
1320,6,A5,2.0T Premium quattro,Convertible,1
1321,6,A5,2.0T Premium quattro,Coupe,1
1322,6,A5,2.0T Premium quattro,Coupe,2
1323,6,A5,3.2 Premium Plus quattro,Coupe,1
1324,6,A5,quattro,Coupe,1
1325,6,A5,quattro,Coupe,2
1326,6,A6,2.0T Premium,Sedan,1
1327,6,A6,2.0T Premium Plus,Sedan,1
1328,6,A6,2.0T Premium Plus quattro,Sedan,1
1329,6,A6,2.0T Premium quattro,Sedan,1
1330,6,A6,2.7T S-Line quattro,Sedan,1
1331,6,A6,2.7T quattro,Sedan,1
1332,6,A6,2.7T quattro,Sedan,2
1333,6,A6,2.8,Sedan,1
1334,6,A6,2.8 Avant quattro,Wagon,1
1335,6,A6,2.8 quattro,Sedan,1
1336,6,A6,3,Sedan,1
1337,6,A6,3.0 Avant quattro,Wagon,1
1338,6,A6,3.0 quattro,Sedan,1
1339,6,A6,3.0T Premium Plus quattro,Sedan,1
1340,6,A6,3.0T Premium quattro,Sedan,1
1341,6,A6,3.0T Prestige quattro,Sedan,1
1342,6,A6,3.0T quattro,Sedan,1
1343,6,A6,3.2,Sedan,1
1344,6,A6,3.2 Avant quattro,Wagon,1
1345,6,A6,3.2 Premium,Sedan,1
1346,6,A6,3.2 quattro,Sedan,1
1347,6,A6,4.2 quattro,Sedan,1
1348,6,A6,4.2 quattro,Sedan,2
1349,6,A6,TDI Premium Plus quattro,Sedan,1
1350,6,A6,TDI Prestige quattro,Sedan,1
1351,6,A7,Premium Plus quattro,Sedan,1
1352,6,A7,Premium quattro,Sedan,1
1353,6,A7,Prestige quattro,Sedan,1
1354,6,A8,3.0T quattro,Sedan,1
1355,6,A8,4.0T quattro,Sedan,1
1356,6,A8,4.2 quattro,Sedan,1
1357,6,A8,L 3.0T quattro,Sedan,1
1358,6,A8,L 4.0T quattro,Sedan,1
1359,6,A8,L 4.2 quattro,Sedan,1
1360,6,A8,L TDI quattro,Sedan,1
1361,6,A8,L W12 6.3 quattro,Sedan,1
1362,6,A8,L quattro,Sedan,1
1363,6,A8,quattro,Sedan,1
1364,6,Q5,2.0T Premium Plus quattro,SUV,1
1365,6,Q5,2.0T Premium quattro,SUV,1
1366,6,Q5,3.0T Premium Plus quattro,SUV,1
1367,6,Q5,3.2 Premium Plus quattro,SUV,1
1368,6,Q5,3.2 Premium quattro,SUV,1
1369,6,Q5,TDI Premium Plus quattro,SUV,1
1370,6,Q7,3.0T Premium Plus quattro,SUV,1
1371,6,Q7,3.0T Premium quattro,SUV,1
1372,6,Q7,3.0T S line Prestige quattro,SUV,1
1373,6,Q7,3.6 Premium quattro,SUV,1
1374,6,Q7,3.6 quattro,SUV,1
1375,6,Q7,4.2 Premium quattro,SUV,1
1376,6,Q7,4.2 Prestige quattro,SUV,1
1377,6,Q7,4.2 quattro,SUV,1
1378,6,Q7,TDI Premium Plus quattro,SUV,1
1379,6,Q7,TDI Premium quattro,SUV,1
1380,6,Q7,TDI Prestige quattro,SUV,1
1381,6,R8,4.2 quattro,Coupe,1
1382,6,R8,4.2 quattro,Coupe,2
1383,6,R8,5.2 quattro,Coupe,1
1384,6,R8,5.2 quattro,Coupe,2
1385,6,R8,5.2 quattro Spyder,Convertible,1
1386,6,R8,5.2 quattro Spyder,Convertible,2
1387,6,R8,quattro,Coupe,1
1388,6,R8,quattro,Coupe,2
1389,6,RS 4,quattro,Sedan,2
1390,6,RS 5,quattro,Coupe,1
1391,6,RS 6,quattro,Sedan,1
1392,6,RS 7,Prestige quattro,Sedan,1
1393,6,S4,Premium Plus quattro,Sedan,1
1394,6,S4,Premium Plus quattro,Sedan,2
1395,6,S4,Prestige quattro,Sedan,1
1396,6,S4,Prestige quattro,Sedan,2
1397,6,S4,quattro,Convertible,1
1398,6,S4,quattro,Convertible,2
1399,6,S4,quattro,Sedan,1
